,Ind,Tru,Sampled Ancestors Turnover,ident
7,0,16.795,21.6928578233,Sampled Ancestor Model
8,0,16.795,19.4358000037,Sampled Ancestor Model
9,0,16.795,21.2609278157,Sampled Ancestor Model
10,0,16.795,20.3090585648,Sampled Ancestor Model
11,0,16.795,20.9786651108,Sampled Ancestor Model
12,0,16.795,22.4085772392,Sampled Ancestor Model
13,0,16.795,20.422910032,Sampled Ancestor Model
14,0,16.795,22.7311616829,Sampled Ancestor Model
15,0,16.795,18.8284402863,Sampled Ancestor Model
16,0,16.795,20.1522904486,Sampled Ancestor Model
17,0,16.795,18.2642336971,Sampled Ancestor Model
18,0,16.795,21.4961163953,Sampled Ancestor Model
19,0,16.795,22.0664427365,Sampled Ancestor Model
20,0,16.795,21.4824225475,Sampled Ancestor Model
21,0,16.795,21.5522853592,Sampled Ancestor Model
22,0,16.795,20.2330977867,Sampled Ancestor Model
23,0,16.795,18.4825396871,Sampled Ancestor Model
24,0,16.795,19.738831486,Sampled Ancestor Model
25,0,16.795,21.4009921475,Sampled Ancestor Model
26,0,16.795,19.131339799,Sampled Ancestor Model
27,0,16.795,21.6892128763,Sampled Ancestor Model
28,0,16.795,21.2288111877,Sampled Ancestor Model
29,0,16.795,20.2238708555,Sampled Ancestor Model
30,0,16.795,18.4645631416,Sampled Ancestor Model
31,0,16.795,21.0462009238,Sampled Ancestor Model
32,0,16.795,20.5837763367,Sampled Ancestor Model
33,0,16.795,20.928761841,Sampled Ancestor Model
34,0,16.795,22.3770190853,Sampled Ancestor Model
35,0,16.795,20.9857647666,Sampled Ancestor Model
36,0,16.795,21.9646850941,Sampled Ancestor Model
37,0,16.795,19.8860075992,Sampled Ancestor Model
38,0,16.795,19.8538508498,Sampled Ancestor Model
39,0,16.795,18.290376513,Sampled Ancestor Model
40,0,16.795,20.1023379585,Sampled Ancestor Model
41,0,16.795,19.8418807305,Sampled Ancestor Model
42,0,16.795,20.2627520584,Sampled Ancestor Model
43,0,16.795,20.7123240666,Sampled Ancestor Model
44,0,16.795,19.0885888583,Sampled Ancestor Model
45,0,16.795,21.9113012688,Sampled Ancestor Model
46,0,16.795,19.1721519915,Sampled Ancestor Model
47,0,16.795,22.6803640413,Sampled Ancestor Model
48,0,16.795,20.0735789309,Sampled Ancestor Model
49,0,16.795,19.474910598,Sampled Ancestor Model
50,0,16.795,21.1284928998,Sampled Ancestor Model
0,0,14.16,15.1080902522,Sampled Ancestor Model
1,0,14.16,15.0339140955,Sampled Ancestor Model
2,0,14.16,15.0226554371,Sampled Ancestor Model
3,0,14.16,15.1920141364,Sampled Ancestor Model
4,0,14.16,15.1793048886,Sampled Ancestor Model
5,0,14.16,15.0020647659,Sampled Ancestor Model
6,0,14.16,15.0767791104,Sampled Ancestor Model
7,0,14.16,15.1573912519,Sampled Ancestor Model
8,0,14.16,15.1209990392,Sampled Ancestor Model
9,0,14.16,15.2058637111,Sampled Ancestor Model
10,0,14.16,15.1382756243,Sampled Ancestor Model
11,0,14.16,15.1534528107,Sampled Ancestor Model
12,0,14.16,15.0446251396,Sampled Ancestor Model
13,0,14.16,15.0492344065,Sampled Ancestor Model
14,0,14.16,15.0437177645,Sampled Ancestor Model
15,0,14.16,15.1229406385,Sampled Ancestor Model
16,0,14.16,15.0163774452,Sampled Ancestor Model
17,0,14.16,15.056290224,Sampled Ancestor Model
18,0,14.16,15.0343876493,Sampled Ancestor Model
19,0,14.16,15.0701805645,Sampled Ancestor Model
20,0,14.16,15.0913148798,Sampled Ancestor Model
21,0,14.16,15.1044077709,Sampled Ancestor Model
22,0,14.16,15.0265806968,Sampled Ancestor Model
23,0,14.16,15.1448299494,Sampled Ancestor Model
24,0,14.16,15.0446059446,Sampled Ancestor Model
25,0,14.16,14.9995921737,Sampled Ancestor Model
26,0,14.16,15.085376064,Sampled Ancestor Model
27,0,14.16,15.0311595185,Sampled Ancestor Model
28,0,14.16,15.0813044107,Sampled Ancestor Model
29,0,14.16,15.0459012492,Sampled Ancestor Model
30,0,14.16,15.0525846242,Sampled Ancestor Model
31,0,14.16,15.0719794639,Sampled Ancestor Model
32,0,14.16,15.0502112567,Sampled Ancestor Model
33,0,14.16,15.0421051946,Sampled Ancestor Model
34,0,14.16,15.0682741694,Sampled Ancestor Model
35,0,14.16,15.0230100064,Sampled Ancestor Model
36,0,14.16,15.0063043973,Sampled Ancestor Model
37,0,14.16,15.0319609986,Sampled Ancestor Model
38,0,14.16,15.0986961727,Sampled Ancestor Model
39,0,14.16,15.0611273003,Sampled Ancestor Model
40,0,14.16,15.0323781263,Sampled Ancestor Model
41,0,14.16,15.0175128737,Sampled Ancestor Model
42,0,14.16,15.0816666977,Sampled Ancestor Model
43,0,14.16,15.0751657101,Sampled Ancestor Model
44,0,14.16,15.0598702936,Sampled Ancestor Model
45,0,14.16,15.0693685405,Sampled Ancestor Model
46,0,14.16,15.0871187681,Sampled Ancestor Model
47,0,14.16,15.0871405783,Sampled Ancestor Model
48,0,14.16,15.0116550664,Sampled Ancestor Model
49,0,14.16,15.1377541447,Sampled Ancestor Model
50,0,14.16,15.2258180212,Sampled Ancestor Model
0,0,5.92,6.96727121554,Sampled Ancestor Model
1,0,5.92,6.88997203468,Sampled Ancestor Model
2,0,5.92,6.49969487794,Sampled Ancestor Model
3,0,5.92,6.61861783706,Sampled Ancestor Model
4,0,5.92,7.05507046536,Sampled Ancestor Model
5,0,5.92,7.19443836215,Sampled Ancestor Model
6,0,5.92,6.78122450281,Sampled Ancestor Model
7,0,5.92,7.17771414526,Sampled Ancestor Model
8,0,5.92,7.13542342928,Sampled Ancestor Model
9,0,5.92,6.94257166359,Sampled Ancestor Model
10,0,5.92,7.23510600899,Sampled Ancestor Model
11,0,5.92,6.98183836186,Sampled Ancestor Model
12,0,5.92,7.32802602086,Sampled Ancestor Model
13,0,5.92,7.280300511,Sampled Ancestor Model
14,0,5.92,7.0004482891,Sampled Ancestor Model
15,0,5.92,6.66255507067,Sampled Ancestor Model
16,0,5.92,7.25653836669,Sampled Ancestor Model
17,0,5.92,7.09932243399,Sampled Ancestor Model
18,0,5.92,7.13839953025,Sampled Ancestor Model
19,0,5.92,7.2534061054,Sampled Ancestor Model
20,0,5.92,6.84346902647,Sampled Ancestor Model
21,0,5.92,7.14348748143,Sampled Ancestor Model
22,0,5.92,7.12799451345,Sampled Ancestor Model
23,0,5.92,6.8033255914,Sampled Ancestor Model
24,0,5.92,7.64894998444,Sampled Ancestor Model
25,0,5.92,6.99922158067,Sampled Ancestor Model
26,0,5.92,6.89595776745,Sampled Ancestor Model
27,0,5.92,7.24338945389,Sampled Ancestor Model
28,0,5.92,9.98343776353,Sampled Ancestor Model
29,0,5.92,6.87301863343,Sampled Ancestor Model
30,0,5.92,7.27137745492,Sampled Ancestor Model
31,0,5.92,7.08377446174,Sampled Ancestor Model
32,0,5.92,7.527941269,Sampled Ancestor Model
33,0,5.92,7.13578302705,Sampled Ancestor Model
34,0,5.92,6.82751776653,Sampled Ancestor Model
35,0,5.92,6.5738047467,Sampled Ancestor Model
36,0,5.92,7.96839308337,Sampled Ancestor Model
37,0,5.92,7.00306105181,Sampled Ancestor Model
38,0,5.92,6.92320021103,Sampled Ancestor Model
39,0,5.92,7.62106731993,Sampled Ancestor Model
40,0,5.92,7.04863313171,Sampled Ancestor Model
41,0,5.92,7.61650904956,Sampled Ancestor Model
42,0,5.92,7.79895203575,Sampled Ancestor Model
43,0,5.92,7.48932060964,Sampled Ancestor Model
44,0,5.92,6.90943040199,Sampled Ancestor Model
45,0,5.92,7.0515940826,Sampled Ancestor Model
46,0,5.92,7.2981278554,Sampled Ancestor Model
47,0,5.92,6.87128303898,Sampled Ancestor Model
48,0,5.92,7.19943416969,Sampled Ancestor Model
49,0,5.92,7.36433931701,Sampled Ancestor Model
0,0,13.1,26.612460548,Sampled Ancestor Model
1,0,13.1,28.5613252221,Sampled Ancestor Model
2,0,13.1,30.1879483167,Sampled Ancestor Model
3,0,13.1,29.1963605828,Sampled Ancestor Model
4,0,13.1,27.5101917347,Sampled Ancestor Model
5,0,13.1,29.5777426632,Sampled Ancestor Model
6,0,13.1,27.5306353114,Sampled Ancestor Model
7,0,13.1,30.5184893936,Sampled Ancestor Model
8,0,13.1,28.5195889488,Sampled Ancestor Model
9,0,13.1,29.2244242306,Sampled Ancestor Model
10,0,13.1,30.5151879306,Sampled Ancestor Model
11,0,13.1,29.9496483512,Sampled Ancestor Model
12,0,13.1,26.5553977513,Sampled Ancestor Model
13,0,13.1,29.6812460578,Sampled Ancestor Model
14,0,13.1,28.0084521485,Sampled Ancestor Model
15,0,13.1,25.5741334831,Sampled Ancestor Model
16,0,13.1,27.578956196,Sampled Ancestor Model
17,0,13.1,28.8818962947,Sampled Ancestor Model
18,0,13.1,27.2226699929,Sampled Ancestor Model
19,0,13.1,27.9505257559,Sampled Ancestor Model
20,0,13.1,28.816333521,Sampled Ancestor Model
21,0,13.1,28.2982109187,Sampled Ancestor Model
22,0,13.1,30.0741681311,Sampled Ancestor Model
23,0,13.1,26.877796307,Sampled Ancestor Model
24,0,13.1,27.2287209295,Sampled Ancestor Model
25,0,13.1,28.7809470769,Sampled Ancestor Model
26,0,13.1,28.8146670531,Sampled Ancestor Model
27,0,13.1,31.1705998142,Sampled Ancestor Model
28,0,13.1,26.7032448518,Sampled Ancestor Model
29,0,13.1,26.9173242325,Sampled Ancestor Model
30,0,13.1,28.7441112357,Sampled Ancestor Model
31,0,13.1,29.3131792556,Sampled Ancestor Model
32,0,13.1,29.6959260573,Sampled Ancestor Model
33,0,13.1,27.5593498791,Sampled Ancestor Model
34,0,13.1,28.7686685834,Sampled Ancestor Model
35,0,13.1,26.7506034887,Sampled Ancestor Model
36,0,13.1,29.9280417701,Sampled Ancestor Model
37,0,13.1,28.5603514784,Sampled Ancestor Model
38,0,13.1,28.7413133686,Sampled Ancestor Model
39,0,13.1,29.6642695721,Sampled Ancestor Model
40,0,13.1,25.9622350924,Sampled Ancestor Model
41,0,13.1,28.555481987,Sampled Ancestor Model
42,0,13.1,28.1506902765,Sampled Ancestor Model
43,0,13.1,27.4809239012,Sampled Ancestor Model
44,0,13.1,28.0599128495,Sampled Ancestor Model
45,0,13.1,28.8251263614,Sampled Ancestor Model
46,0,13.1,28.7402418939,Sampled Ancestor Model
47,0,13.1,30.3010842621,Sampled Ancestor Model
48,0,13.1,28.5591054084,Sampled Ancestor Model
49,0,13.1,28.3651812631,Sampled Ancestor Model
0,0,5.94,6.86813871746,Sampled Ancestor Model
1,0,5.94,6.45680930763,Sampled Ancestor Model
2,0,5.94,6.2691227478,Sampled Ancestor Model
3,0,5.94,6.19120022615,Sampled Ancestor Model
4,0,5.94,6.46331414187,Sampled Ancestor Model
5,0,5.94,6.34181964136,Sampled Ancestor Model
6,0,5.94,6.10302472143,Sampled Ancestor Model
7,0,5.94,6.32070940793,Sampled Ancestor Model
8,0,5.94,6.71862859196,Sampled Ancestor Model
9,0,5.94,6.40583233384,Sampled Ancestor Model
10,0,5.94,6.66316749282,Sampled Ancestor Model
11,0,5.94,6.23599349659,Sampled Ancestor Model
12,0,5.94,6.46985626518,Sampled Ancestor Model
13,0,5.94,6.57937115982,Sampled Ancestor Model
14,0,5.94,6.41144964682,Sampled Ancestor Model
15,0,5.94,7.16590485766,Sampled Ancestor Model
16,0,5.94,6.3723412664,Sampled Ancestor Model
17,0,5.94,6.39098405445,Sampled Ancestor Model
18,0,5.94,6.47480561137,Sampled Ancestor Model
