,added,Tru,Turnover,ident
7,0,0.15,0.522987661563,Non Sampled Ancestor Model
8,0,0.15,0.521871062641,Non Sampled Ancestor Model
9,0,0.15,0.5319952076510001,Non Sampled Ancestor Model
10,0,0.15,0.536746867037,Non Sampled Ancestor Model
11,0,0.15,0.5509528991839999,Non Sampled Ancestor Model
12,0,0.15,0.523058010668,Non Sampled Ancestor Model
13,0,0.15,0.530275984061,Non Sampled Ancestor Model
14,0,0.15,0.543158096808,Non Sampled Ancestor Model
15,0,0.15,0.540167679691,Non Sampled Ancestor Model
16,0,0.15,0.523065551073,Non Sampled Ancestor Model
17,0,0.15,0.532646153085,Non Sampled Ancestor Model
18,0,0.15,0.5427557265990001,Non Sampled Ancestor Model
19,0,0.15,0.525331668993,Non Sampled Ancestor Model
20,0,0.15,0.518221243655,Non Sampled Ancestor Model
21,0,0.15,0.54142148059,Non Sampled Ancestor Model
22,0,0.15,0.535754987699,Non Sampled Ancestor Model
23,0,0.15,0.531194111,Non Sampled Ancestor Model
24,0,0.15,0.544497807777,Non Sampled Ancestor Model
25,0,0.15,0.528771328182,Non Sampled Ancestor Model
26,0,0.15,0.538369567325,Non Sampled Ancestor Model
27,0,0.15,0.517750959863,Non Sampled Ancestor Model
28,0,0.15,0.534672652568,Non Sampled Ancestor Model
29,0,0.15,0.530856464248,Non Sampled Ancestor Model
30,0,0.15,0.524118732465,Non Sampled Ancestor Model
31,0,0.15,0.522356437928,Non Sampled Ancestor Model
32,0,0.15,0.536670771345,Non Sampled Ancestor Model
33,0,0.15,0.521003296102,Non Sampled Ancestor Model
34,0,0.15,0.530111115995,Non Sampled Ancestor Model
35,0,0.15,0.511501524656,Non Sampled Ancestor Model
36,0,0.15,0.521298937054,Non Sampled Ancestor Model
37,0,0.15,0.514733467356,Non Sampled Ancestor Model
38,0,0.15,0.522985912094,Non Sampled Ancestor Model
39,0,0.15,0.491547692261,Non Sampled Ancestor Model
40,0,0.15,0.516790491864,Non Sampled Ancestor Model
41,0,0.15,0.505491800284,Non Sampled Ancestor Model
42,0,0.15,0.523193570227,Non Sampled Ancestor Model
43,0,0.15,0.550452954197,Non Sampled Ancestor Model
44,0,0.15,0.5471093843399999,Non Sampled Ancestor Model
45,0,0.15,0.5386485801650001,Non Sampled Ancestor Model
46,0,0.15,0.528679076993,Non Sampled Ancestor Model
47,0,0.15,0.533053170466,Non Sampled Ancestor Model
48,0,0.15,0.524004694293,Non Sampled Ancestor Model
49,0,0.15,0.544492726466,Non Sampled Ancestor Model
0,0,0.15,0.277800899325,Non Sampled Ancestor Model
1,0,0.15,0.282652580711,Non Sampled Ancestor Model
2,0,0.15,0.275697912117,Non Sampled Ancestor Model
3,0,0.15,0.270571211316,Non Sampled Ancestor Model
4,0,0.15,0.272863643075,Non Sampled Ancestor Model
5,0,0.15,0.26224622725,Non Sampled Ancestor Model
6,0,0.15,0.283370012479,Non Sampled Ancestor Model
7,0,0.15,0.271786114158,Non Sampled Ancestor Model
8,0,0.15,0.263660533675,Non Sampled Ancestor Model
9,0,0.15,0.281193136292,Non Sampled Ancestor Model
10,0,0.15,0.275122560627,Non Sampled Ancestor Model
11,0,0.15,0.268005927385,Non Sampled Ancestor Model
12,0,0.15,0.276770433585,Non Sampled Ancestor Model
13,0,0.15,0.26977703392700003,Non Sampled Ancestor Model
14,0,0.15,0.270674910344,Non Sampled Ancestor Model
15,0,0.15,0.280879985916,Non Sampled Ancestor Model
16,0,0.15,0.27442214876800003,Non Sampled Ancestor Model
17,0,0.15,0.271796290238,Non Sampled Ancestor Model
18,0,0.15,0.26714130709899997,Non Sampled Ancestor Model
19,0,0.15,0.281437628776,Non Sampled Ancestor Model
20,0,0.15,0.292822401804,Non Sampled Ancestor Model
21,0,0.15,0.296485701145,Non Sampled Ancestor Model
22,0,0.15,0.290234397725,Non Sampled Ancestor Model
23,0,0.15,0.270453839755,Non Sampled Ancestor Model
24,0,0.15,0.28640288911600004,Non Sampled Ancestor Model
25,0,0.15,0.274815701453,Non Sampled Ancestor Model
26,0,0.15,0.265834232075,Non Sampled Ancestor Model
27,0,0.15,0.278913488554,Non Sampled Ancestor Model
28,0,0.15,0.277410769537,Non Sampled Ancestor Model
29,0,0.15,0.27354326264600004,Non Sampled Ancestor Model
30,0,0.15,0.279792676032,Non Sampled Ancestor Model
31,0,0.15,0.27201127758099997,Non Sampled Ancestor Model
32,0,0.15,0.276373832396,Non Sampled Ancestor Model
33,0,0.15,0.267433375925,Non Sampled Ancestor Model
34,0,0.15,0.277771305483,Non Sampled Ancestor Model
35,0,0.15,0.271453384901,Non Sampled Ancestor Model
36,0,0.15,0.279686197309,Non Sampled Ancestor Model
37,0,0.15,0.269332856552,Non Sampled Ancestor Model
38,0,0.15,0.273738838469,Non Sampled Ancestor Model
39,0,0.15,0.284594983856,Non Sampled Ancestor Model
40,0,0.15,0.275547606913,Non Sampled Ancestor Model
41,0,0.15,0.281462296005,Non Sampled Ancestor Model
42,0,0.15,0.273099013878,Non Sampled Ancestor Model
43,0,0.15,0.268645531525,Non Sampled Ancestor Model
44,0,0.15,0.285025072863,Non Sampled Ancestor Model
45,0,0.15,0.28332641302,Non Sampled Ancestor Model
46,0,0.15,0.27963618057399997,Non Sampled Ancestor Model
47,0,0.15,0.282921364081,Non Sampled Ancestor Model
48,0,0.15,0.259987333531,Non Sampled Ancestor Model
49,0,0.15,0.283513430331,Non Sampled Ancestor Model
0,0,0.3,0.7431360680589999,Non Sampled Ancestor Model
1,0,0.3,0.7485803712350001,Non Sampled Ancestor Model
