Tru,Turnover,ident
0.2,0.200047024,Sampled Ancestor Model
0.2,0.203589283,Sampled Ancestor Model
0.2,0.198521008,Sampled Ancestor Model
0.2,0.197238057,Sampled Ancestor Model
0.2,0.195990501,Sampled Ancestor Model
0.2,0.197682433,Sampled Ancestor Model
0.2,0.198657451,Sampled Ancestor Model
0.2,0.201840518,Sampled Ancestor Model
0.2,0.200965986,Sampled Ancestor Model
0.2,0.199808512,Sampled Ancestor Model
0.2,0.205227451,Sampled Ancestor Model
0.2,0.198115773,Sampled Ancestor Model
0.2,0.20007148,Sampled Ancestor Model
0.2,0.203217583,Sampled Ancestor Model
0.2,0.193042249,Sampled Ancestor Model
0.2,0.20235895,Sampled Ancestor Model
0.2,0.202648149,Sampled Ancestor Model
0.2,0.204074049,Sampled Ancestor Model
0.2,0.200163865,Sampled Ancestor Model
0.2,0.198995909,Sampled Ancestor Model
0.2,0.197120878,Sampled Ancestor Model
0.2,0.202015674,Sampled Ancestor Model
0.2,0.201401951,Sampled Ancestor Model
0.2,0.200061363,Sampled Ancestor Model
0.2,0.199887914,Sampled Ancestor Model
0.2,0.199334178,Sampled Ancestor Model
0.2,0.200473098,Sampled Ancestor Model
0.2,0.200163865,Sampled Ancestor Model
0.2,0.262490889,Sampled Ancestor Model
0.2,0.174679021,Sampled Ancestor Model
0.2,0.195869819,Sampled Ancestor Model
0.2,0.195796932,Sampled Ancestor Model
0.2,0.198100726,Sampled Ancestor Model
0.2,0.199676356,Sampled Ancestor Model
0.2,0.201598719,Sampled Ancestor Model
0.2,0.202176905,Sampled Ancestor Model
0.2,0.196578199,Sampled Ancestor Model
0.2,0.197517507,Sampled Ancestor Model
0.2,0.198628826,Sampled Ancestor Model
0.2,0.205822484,Sampled Ancestor Model
0.2,0.199544626,Sampled Ancestor Model
0.2,0.198473158,Sampled Ancestor Model
0.2,0.197724955,Sampled Ancestor Model
0.2,0.199622598,Sampled Ancestor Model
0.2,0.202362298,Sampled Ancestor Model
0.2,0.198260708,Sampled Ancestor Model
0.2,0.203135707,Sampled Ancestor Model
0.2,0.201787182,Sampled Ancestor Model
0.2,0.20321794,Sampled Ancestor Model
0.2,0.198452457,Sampled Ancestor Model
0.2,0.625960324,Sampled Ancestor Model
0.2,0.618564562,Sampled Ancestor Model
0.2,0.614788905,Sampled Ancestor Model
0.2,0.617229563,Sampled Ancestor Model
0.2,0.629908146,Sampled Ancestor Model
0.2,0.635361123,Sampled Ancestor Model
0.2,0.637320582,Sampled Ancestor Model
0.2,0.624708518,Sampled Ancestor Model
0.2,0.624632293,Sampled Ancestor Model
0.2,0.628970971,Sampled Ancestor Model
0.2,0.628142071,Sampled Ancestor Model
0.2,0.633790438,Sampled Ancestor Model
0.2,0.633030916,Sampled Ancestor Model
0.2,0.624536611,Sampled Ancestor Model
0.2,0.625005009,Sampled Ancestor Model
0.2,0.630536333,Sampled Ancestor Model
0.2,0.622823862,Sampled Ancestor Model
0.2,0.628244118,Sampled Ancestor Model
0.2,0.619911651,Sampled Ancestor Model
0.2,0.63646042,Sampled Ancestor Model
0.2,0.634410516,Sampled Ancestor Model
0.2,0.641092473,Sampled Ancestor Model
0.2,0.615865854,Sampled Ancestor Model
0.2,0.628693622,Sampled Ancestor Model
0.2,0.634796938,Sampled Ancestor Model
0.2,0.625374691,Sampled Ancestor Model
0.2,0.623104805,Sampled Ancestor Model
0.2,0.630326272,Sampled Ancestor Model
0.2,0.624243229,Sampled Ancestor Model
0.2,0.628190629,Sampled Ancestor Model
0.2,0.635233802,Sampled Ancestor Model
0.2,0.635680396,Sampled Ancestor Model
0.2,0.630859198,Sampled Ancestor Model
0.2,0.632644247,Sampled Ancestor Model
0.2,0.628284241,Sampled Ancestor Model
0.2,0.626174392,Sampled Ancestor Model
0.2,0.622627984,Sampled Ancestor Model
0.2,0.623327541,Sampled Ancestor Model
0.45,0.475829921,Sampled Ancestor Model
0.45,0.479550521,Sampled Ancestor Model
0.45,0.471152617,Sampled Ancestor Model
0.45,0.482931062,Sampled Ancestor Model
0.45,0.468275413,Sampled Ancestor Model
0.45,0.48603825,Sampled Ancestor Model
0.45,0.479970964,Sampled Ancestor Model
0.45,0.477247445,Sampled Ancestor Model
0.45,0.481449399,Sampled Ancestor Model
0.45,0.486878499,Sampled Ancestor Model
0.45,0.471901155,Sampled Ancestor Model
0.45,0.470120976,Sampled Ancestor Model
0.45,0.482714225,Sampled Ancestor Model
0.45,0.475555355,Sampled Ancestor Model
0.45,0.479879314,Sampled Ancestor Model
0.45,0.466239053,Sampled Ancestor Model
0.45,0.481365178,Sampled Ancestor Model
0.45,0.470416568,Sampled Ancestor Model
0.45,0.466401967,Sampled Ancestor Model
0.45,0.458278654,Sampled Ancestor Model
0.45,0.47587018,Sampled Ancestor Model
0.45,0.474271474,Sampled Ancestor Model
0.45,0.478876291,Sampled Ancestor Model
0.45,0.47784822,Sampled Ancestor Model
0.45,0.472542045,Sampled Ancestor Model
0.45,0.468006765,Sampled Ancestor Model
0.45,0.475338447,Sampled Ancestor Model
0.45,0.478613177,Sampled Ancestor Model
0.45,0.476981511,Sampled Ancestor Model
0.45,0.46872337,Sampled Ancestor Model
0.45,0.478431923,Sampled Ancestor Model
0.45,0.468033225,Sampled Ancestor Model
0.45,0.486598055,Sampled Ancestor Model
0.45,0.462379079,Sampled Ancestor Model
0.45,0.479497955,Sampled Ancestor Model
0.45,0.46189431,Sampled Ancestor Model
0.45,0.483899589,Sampled Ancestor Model
0.45,0.478429785,Sampled Ancestor Model
0.45,0.475204558,Sampled Ancestor Model
0.45,0.477209846,Sampled Ancestor Model
0.45,0.47579952,Sampled Ancestor Model
0.45,0.481258766,Sampled Ancestor Model
0.45,0.465121836,Sampled Ancestor Model
0.45,0.471356269,Sampled Ancestor Model
0.45,0.471605902,Sampled Ancestor Model
0.45,0.473622286,Sampled Ancestor Model
0.45,0.471981505,Sampled Ancestor Model
0.45,0.478164044,Sampled Ancestor Model
0.45,0.472580808,Sampled Ancestor Model
0.45,0.463528316,Sampled Ancestor Model
0.45,0.455951405,Sampled Ancestor Model
0.45,0.44279498,Sampled Ancestor Model
0.45,0.457915752,Sampled Ancestor Model
0.45,0.449320652,Sampled Ancestor Model
0.45,0.456386059,Sampled Ancestor Model
0.45,0.45602111,Sampled Ancestor Model
0.45,0.454792466,Sampled Ancestor Model
0.45,0.442944534,Sampled Ancestor Model
0.45,0.445440234,Sampled Ancestor Model
0.45,0.447081822,Sampled Ancestor Model
0.45,0.4457794,Sampled Ancestor Model
0.45,0.441334142,Sampled Ancestor Model
0.45,0.459503481,Sampled Ancestor Model
0.45,0.451727187,Sampled Ancestor Model
0.45,0.444964047,Sampled Ancestor Model
0.45,0.454626004,Sampled Ancestor Model
0.45,0.458256843,Sampled Ancestor Model
0.45,0.445219051,Sampled Ancestor Model
0.45,0.447138299,Sampled Ancestor Model
0.45,0.446032615,Sampled Ancestor Model
0.45,0.445123546,Sampled Ancestor Model
0.45,0.445735431,Sampled Ancestor Model
0.45,0.437080371,Sampled Ancestor Model
0.45,0.447295801,Sampled Ancestor Model
0.45,0.446316822,Sampled Ancestor Model
0.45,0.451037289,Sampled Ancestor Model
0.45,0.440309573,Sampled Ancestor Model
0.45,0.453050301,Sampled Ancestor Model
0.45,0.446126607,Sampled Ancestor Model
0.45,0.44916497,Sampled Ancestor Model
0.45,0.44719851,Sampled Ancestor Model
0.45,0.454290191,Sampled Ancestor Model
0.45,0.445901414,Sampled Ancestor Model
0.45,0.448428237,Sampled Ancestor Model
0.45,0.450282795,Sampled Ancestor Model
0.45,0.440340073,Sampled Ancestor Model
0.45,0.449179928,Sampled Ancestor Model
0.45,0.45416281,Sampled Ancestor Model
0.45,0.449598459,Sampled Ancestor Model
0.45,0.451106234,Sampled Ancestor Model
0.45,0.450376798,Sampled Ancestor Model
0.45,0.447613264,Sampled Ancestor Model
0.45,0.447964952,Sampled Ancestor Model
0.45,0.445453081,Sampled Ancestor Model
0.45,0.441561879,Sampled Ancestor Model
0.45,0.438475422,Sampled Ancestor Model
0.45,0.448341932,Sampled Ancestor Model
0.45,0.447132145,Sampled Ancestor Model
0.45,0.457922221,Sampled Ancestor Model
0.45,0.449067229,Sampled Ancestor Model
0.45,0.460228946,Sampled Ancestor Model
0.45,0.472667351,Sampled Ancestor Model
0.45,0.471330967,Sampled Ancestor Model
0.45,0.467127857,Sampled Ancestor Model
0.45,0.466229213,Sampled Ancestor Model
0.45,0.469565037,Sampled Ancestor Model
0.45,0.473131047,Sampled Ancestor Model
0.45,0.464813951,Sampled Ancestor Model
0.45,0.473801379,Sampled Ancestor Model
0.45,0.467500571,Sampled Ancestor Model
0.45,0.463717029,Sampled Ancestor Model
0.45,0.455234046,Sampled Ancestor Model
0.45,0.46041187,Sampled Ancestor Model
0.45,0.47186664,Sampled Ancestor Model
0.45,0.473740324,Sampled Ancestor Model
0.45,0.46257582,Sampled Ancestor Model
0.45,0.46489124,Sampled Ancestor Model
0.45,0.460335199,Sampled Ancestor Model
0.45,0.455507341,Sampled Ancestor Model
0.45,0.464476298,Sampled Ancestor Model
0.45,0.468032885,Sampled Ancestor Model
0.45,0.459417444,Sampled Ancestor Model
0.45,0.473665226,Sampled Ancestor Model
0.45,0.465397519,Sampled Ancestor Model
0.45,0.467402978,Sampled Ancestor Model
0.45,0.467503914,Sampled Ancestor Model
0.45,0.472385285,Sampled Ancestor Model
0.45,0.461174452,Sampled Ancestor Model
0.45,0.459981098,Sampled Ancestor Model
0.45,0.461042432,Sampled Ancestor Model
0.45,0.465194976,Sampled Ancestor Model
0.45,0.473030164,Sampled Ancestor Model
0.45,0.458824216,Sampled Ancestor Model
0.45,0.473846119,Sampled Ancestor Model
0.45,0.467443259,Sampled Ancestor Model
0.45,0.470196032,Sampled Ancestor Model
0.45,0.458996223,Sampled Ancestor Model
0.45,0.465883044,Sampled Ancestor Model
0.45,0.462867698,Sampled Ancestor Model
0.45,0.46779627,Sampled Ancestor Model
0.45,0.458901933,Sampled Ancestor Model
0.45,0.465450428,Sampled Ancestor Model
0.45,0.473543012,Sampled Ancestor Model
0.45,0.463037698,Sampled Ancestor Model
0.45,0.458349312,Sampled Ancestor Model
0.45,0.464679812,Sampled Ancestor Model
0.45,0.467727112,Sampled Ancestor Model
0.45,0.468206149,Sampled Ancestor Model
0.45,0.479232107,Sampled Ancestor Model
0.45,0.479541422,Sampled Ancestor Model
0.5,0.262120467,Sampled Ancestor Model
0.5,0.265931652,Sampled Ancestor Model
0.5,0.269325678,Sampled Ancestor Model
0.5,0.270665106,Sampled Ancestor Model
0.5,0.264451443,Sampled Ancestor Model
0.5,0.270367418,Sampled Ancestor Model
0.5,0.265510175,Sampled Ancestor Model
0.5,0.256847117,Sampled Ancestor Model
0.5,0.272157823,Sampled Ancestor Model
0.5,0.265177582,Sampled Ancestor Model
0.5,0.265788062,Sampled Ancestor Model
0.5,0.267332022,Sampled Ancestor Model
0.5,0.266999368,Sampled Ancestor Model
0.5,0.269743718,Sampled Ancestor Model
0.5,0.26490371,Sampled Ancestor Model
0.5,0.260086292,Sampled Ancestor Model
0.5,0.266246912,Sampled Ancestor Model
0.5,0.266619334,Sampled Ancestor Model
0.5,0.265796248,Sampled Ancestor Model
0.5,0.266782643,Sampled Ancestor Model
0.5,0.267899703,Sampled Ancestor Model
0.5,0.266491071,Sampled Ancestor Model
0.5,0.266540442,Sampled Ancestor Model
0.5,0.264672155,Sampled Ancestor Model
0.5,0.265707583,Sampled Ancestor Model
0.5,0.263768298,Sampled Ancestor Model
0.5,0.257762039,Sampled Ancestor Model
0.5,0.261498427,Sampled Ancestor Model
0.5,0.26300874,Sampled Ancestor Model
0.5,0.267751644,Sampled Ancestor Model
0.5,0.256748704,Sampled Ancestor Model
0.5,0.264343721,Sampled Ancestor Model
0.5,0.265098176,Sampled Ancestor Model
0.5,0.267813871,Sampled Ancestor Model
0.5,0.265685699,Sampled Ancestor Model
0.5,0.268490063,Sampled Ancestor Model
0.5,0.268198977,Sampled Ancestor Model
0.5,0.26175541,Sampled Ancestor Model
0.5,0.263999503,Sampled Ancestor Model
0.5,0.269843582,Sampled Ancestor Model
0.5,0.258946902,Sampled Ancestor Model
0.5,0.263182779,Sampled Ancestor Model
0.5,0.26476001,Sampled Ancestor Model
0.5,0.263436137,Sampled Ancestor Model
0.5,0.266430981,Sampled Ancestor Model
0.5,0.267098709,Sampled Ancestor Model
0.5,0.261641289,Sampled Ancestor Model
0.5,0.262480082,Sampled Ancestor Model
0.5,0.269687465,Sampled Ancestor Model
0.5,0.301641903,Sampled Ancestor Model
0.5,0.299635131,Sampled Ancestor Model
0.5,0.300306001,Sampled Ancestor Model
0.5,0.301613091,Sampled Ancestor Model
0.5,0.298783807,Sampled Ancestor Model
0.5,0.301018386,Sampled Ancestor Model
0.5,0.300129191,Sampled Ancestor Model
0.5,0.304711433,Sampled Ancestor Model
0.5,0.300212371,Sampled Ancestor Model
0.5,0.302050477,Sampled Ancestor Model
0.5,0.301237255,Sampled Ancestor Model
0.5,0.301096389,Sampled Ancestor Model
0.5,0.306591075,Sampled Ancestor Model
0.5,0.298409878,Sampled Ancestor Model
0.5,0.303434573,Sampled Ancestor Model
0.5,0.29621181,Sampled Ancestor Model
0.5,0.298945219,Sampled Ancestor Model
0.5,0.303013167,Sampled Ancestor Model
0.5,0.299556319,Sampled Ancestor Model
0.5,0.297892268,Sampled Ancestor Model
0.5,0.300595812,Sampled Ancestor Model
0.5,0.306563714,Sampled Ancestor Model
0.5,0.302080417,Sampled Ancestor Model
0.5,0.298255395,Sampled Ancestor Model
0.5,0.30145812,Sampled Ancestor Model
0.5,0.302607746,Sampled Ancestor Model
0.5,0.305286515,Sampled Ancestor Model
0.5,0.302324988,Sampled Ancestor Model
0.5,0.29654159,Sampled Ancestor Model
0.5,0.299882515,Sampled Ancestor Model
0.5,0.300724208,Sampled Ancestor Model
0.5,0.298321587,Sampled Ancestor Model
0.5,0.297678605,Sampled Ancestor Model
0.5,0.301640993,Sampled Ancestor Model
0.5,0.300232102,Sampled Ancestor Model
0.5,0.300640589,Sampled Ancestor Model
0.5,0.304154129,Sampled Ancestor Model
0.5,0.305468889,Sampled Ancestor Model
0.5,0.302457698,Sampled Ancestor Model
0.5,0.297490131,Sampled Ancestor Model
0.5,0.300291419,Sampled Ancestor Model
0.5,0.296312909,Sampled Ancestor Model
0.5,0.303391587,Sampled Ancestor Model
0.5,0.304876952,Sampled Ancestor Model
0.5,0.302781828,Sampled Ancestor Model
0.5,0.301124683,Sampled Ancestor Model
0.5,0.305242452,Sampled Ancestor Model
0.5,0.299656706,Sampled Ancestor Model
0.5,0.302546879,Sampled Ancestor Model
0.5,0.540425757,Sampled Ancestor Model
0.5,0.547595043,Sampled Ancestor Model
0.5,0.5418072,Sampled Ancestor Model
0.5,0.535948075,Sampled Ancestor Model
0.5,0.548032433,Sampled Ancestor Model
0.5,0.522271433,Sampled Ancestor Model
0.5,0.541494945,Sampled Ancestor Model
0.5,0.537369018,Sampled Ancestor Model
0.5,0.535654962,Sampled Ancestor Model
0.5,0.54226579,Sampled Ancestor Model
0.5,0.535438713,Sampled Ancestor Model
0.5,0.540525782,Sampled Ancestor Model
0.5,0.544345428,Sampled Ancestor Model
0.5,0.524354399,Sampled Ancestor Model
0.5,0.530885265,Sampled Ancestor Model
0.5,0.532554944,Sampled Ancestor Model
0.5,0.521989212,Sampled Ancestor Model
0.5,0.52866483,Sampled Ancestor Model
0.5,0.546811192,Sampled Ancestor Model
0.5,0.536873154,Sampled Ancestor Model
0.5,0.563852372,Sampled Ancestor Model
0.5,0.532357707,Sampled Ancestor Model
0.5,0.551856892,Sampled Ancestor Model
0.5,0.540890917,Sampled Ancestor Model
0.5,0.548835661,Sampled Ancestor Model
0.5,0.546207838,Sampled Ancestor Model
0.5,0.548451165,Sampled Ancestor Model
0.5,0.548231313,Sampled Ancestor Model
0.5,0.535133322,Sampled Ancestor Model
0.5,0.536429639,Sampled Ancestor Model
0.5,0.549663133,Sampled Ancestor Model
0.5,0.540162639,Sampled Ancestor Model
0.5,0.541357851,Sampled Ancestor Model
0.5,0.527700135,Sampled Ancestor Model
0.5,0.539403963,Sampled Ancestor Model
0.5,0.534459371,Sampled Ancestor Model
0.5,0.530979065,Sampled Ancestor Model
0.5,0.536285531,Sampled Ancestor Model
0.5,0.543232674,Sampled Ancestor Model
0.5,0.539045935,Sampled Ancestor Model
0.5,0.527838243,Sampled Ancestor Model
0.5,0.544761372,Sampled Ancestor Model
0.5,0.529040255,Sampled Ancestor Model
0.5,0.552688597,Sampled Ancestor Model
0.5,0.529645073,Sampled Ancestor Model
0.5,0.540510187,Sampled Ancestor Model
0.5,0.551785279,Sampled Ancestor Model
0.5,0.547458156,Sampled Ancestor Model
0.5,0.533933845,Sampled Ancestor Model
0.5,0.523527758,Sampled Ancestor Model
0.55,0.518281792,Sampled Ancestor Model
0.55,0.51086379,Sampled Ancestor Model
0.55,0.509261634,Sampled Ancestor Model
0.55,0.511267393,Sampled Ancestor Model
0.55,0.521938912,Sampled Ancestor Model
0.55,0.51061526,Sampled Ancestor Model
0.55,0.516406988,Sampled Ancestor Model
0.55,0.51541438,Sampled Ancestor Model
0.55,0.513902703,Sampled Ancestor Model
0.55,0.513335907,Sampled Ancestor Model
0.55,0.515766211,Sampled Ancestor Model
0.55,0.509182077,Sampled Ancestor Model
0.55,0.524030553,Sampled Ancestor Model
0.55,0.511422705,Sampled Ancestor Model
0.55,0.505634832,Sampled Ancestor Model
0.55,0.510149525,Sampled Ancestor Model
0.55,0.510283188,Sampled Ancestor Model
0.55,0.51584562,Sampled Ancestor Model
0.55,0.509416345,Sampled Ancestor Model
0.55,0.505979685,Sampled Ancestor Model
0.55,0.509849786,Sampled Ancestor Model
0.55,0.52356759,Sampled Ancestor Model
0.55,0.519859318,Sampled Ancestor Model
0.55,0.517222628,Sampled Ancestor Model
0.55,0.505000656,Sampled Ancestor Model
0.55,0.519024277,Sampled Ancestor Model
0.55,0.506310662,Sampled Ancestor Model
0.55,0.515130429,Sampled Ancestor Model
0.55,0.511328677,Sampled Ancestor Model
0.55,0.498700733,Sampled Ancestor Model
0.55,0.513916459,Sampled Ancestor Model
0.55,0.521927258,Sampled Ancestor Model
0.55,0.515355757,Sampled Ancestor Model
0.55,0.517748518,Sampled Ancestor Model
0.55,0.519672945,Sampled Ancestor Model
0.55,0.512988638,Sampled Ancestor Model
0.55,0.523620308,Sampled Ancestor Model
0.55,0.513590086,Sampled Ancestor Model
0.55,0.509200427,Sampled Ancestor Model
0.55,0.52081427,Sampled Ancestor Model
0.55,0.512961061,Sampled Ancestor Model
0.55,0.512956198,Sampled Ancestor Model
0.55,0.508371665,Sampled Ancestor Model
0.55,0.518288724,Sampled Ancestor Model
0.55,0.511193871,Sampled Ancestor Model
0.55,0.515605275,Sampled Ancestor Model
0.55,0.514861458,Sampled Ancestor Model
0.55,0.51256624,Sampled Ancestor Model
0.55,0.520655238,Sampled Ancestor Model
0.55,0.515856781,Sampled Ancestor Model
0.55,0.518281792,Sampled Ancestor Model
0.55,0.51086379,Sampled Ancestor Model
0.55,0.509261634,Sampled Ancestor Model
0.55,0.511267393,Sampled Ancestor Model
0.55,0.521938912,Sampled Ancestor Model
0.55,0.51061526,Sampled Ancestor Model
0.55,0.516406988,Sampled Ancestor Model
0.55,0.51541438,Sampled Ancestor Model
0.55,0.513902703,Sampled Ancestor Model
0.55,0.513335907,Sampled Ancestor Model
0.55,0.515766211,Sampled Ancestor Model
0.55,0.509182077,Sampled Ancestor Model
0.55,0.524030553,Sampled Ancestor Model
0.55,0.511422705,Sampled Ancestor Model
0.55,0.505634832,Sampled Ancestor Model
0.55,0.510149525,Sampled Ancestor Model
0.55,0.510283188,Sampled Ancestor Model
0.55,0.51584562,Sampled Ancestor Model
0.55,0.509416345,Sampled Ancestor Model
0.55,0.505979685,Sampled Ancestor Model
0.55,0.509849786,Sampled Ancestor Model
0.55,0.52356759,Sampled Ancestor Model
0.55,0.519859318,Sampled Ancestor Model
0.55,0.517222628,Sampled Ancestor Model
0.55,0.505000656,Sampled Ancestor Model
0.55,0.519024277,Sampled Ancestor Model
0.55,0.506310662,Sampled Ancestor Model
0.55,0.515130429,Sampled Ancestor Model
0.55,0.511328677,Sampled Ancestor Model
0.55,0.498700733,Sampled Ancestor Model
0.55,0.513916459,Sampled Ancestor Model
0.55,0.521927258,Sampled Ancestor Model
0.55,0.515355757,Sampled Ancestor Model
0.55,0.517748518,Sampled Ancestor Model
0.55,0.519672945,Sampled Ancestor Model
0.55,0.512988638,Sampled Ancestor Model
0.55,0.523620308,Sampled Ancestor Model
0.55,0.513590086,Sampled Ancestor Model
0.55,0.509200427,Sampled Ancestor Model
0.55,0.52081427,Sampled Ancestor Model
0.55,0.512961061,Sampled Ancestor Model
0.55,0.512956198,Sampled Ancestor Model
0.55,0.508371665,Sampled Ancestor Model
0.55,0.518288724,Sampled Ancestor Model
0.55,0.511193871,Sampled Ancestor Model
0.55,0.515605275,Sampled Ancestor Model
0.55,0.514861458,Sampled Ancestor Model
0.55,0.51256624,Sampled Ancestor Model
0.55,0.520655238,Sampled Ancestor Model
0.55,0.515856781,Sampled Ancestor Model
0.55,0.661503558,Sampled Ancestor Model
0.55,0.667124791,Sampled Ancestor Model
0.55,0.680484724,Sampled Ancestor Model
0.55,0.685414924,Sampled Ancestor Model
0.55,0.694244732,Sampled Ancestor Model
0.55,0.674849609,Sampled Ancestor Model
0.55,0.686092428,Sampled Ancestor Model
0.55,0.672617768,Sampled Ancestor Model
0.55,0.677610668,Sampled Ancestor Model
0.55,0.679675411,Sampled Ancestor Model
0.55,0.693388835,Sampled Ancestor Model
0.55,0.678271335,Sampled Ancestor Model
0.55,0.666003511,Sampled Ancestor Model
0.55,0.696867672,Sampled Ancestor Model
0.55,0.679602824,Sampled Ancestor Model
0.55,0.668664816,Sampled Ancestor Model
0.55,0.670286588,Sampled Ancestor Model
0.55,0.668826524,Sampled Ancestor Model
0.55,0.674096678,Sampled Ancestor Model
0.55,0.671297347,Sampled Ancestor Model
0.55,0.678866157,Sampled Ancestor Model
0.55,0.68832802,Sampled Ancestor Model
0.55,0.678131323,Sampled Ancestor Model
0.55,0.66770282,Sampled Ancestor Model
0.55,0.674667466,Sampled Ancestor Model
0.55,0.681571025,Sampled Ancestor Model
0.55,0.688140949,Sampled Ancestor Model
0.55,0.666849532,Sampled Ancestor Model
0.55,0.676085331,Sampled Ancestor Model
0.55,0.67940043,Sampled Ancestor Model
0.55,0.677741638,Sampled Ancestor Model
0.55,0.67076511,Sampled Ancestor Model
0.55,0.666387403,Sampled Ancestor Model
0.55,0.671781022,Sampled Ancestor Model
0.55,0.683821175,Sampled Ancestor Model
0.55,0.660058673,Sampled Ancestor Model
0.55,0.664177889,Sampled Ancestor Model
0.55,0.678700722,Sampled Ancestor Model
0.55,0.68057219,Sampled Ancestor Model
0.55,0.691520409,Sampled Ancestor Model
0.55,0.680539877,Sampled Ancestor Model
0.55,0.673627415,Sampled Ancestor Model
0.55,0.677507894,Sampled Ancestor Model
0.55,0.670642936,Sampled Ancestor Model
0.55,0.695298407,Sampled Ancestor Model
0.55,0.676007387,Sampled Ancestor Model
0.55,0.670711048,Sampled Ancestor Model
0.55,0.678948836,Sampled Ancestor Model
0.55,0.662150935,Sampled Ancestor Model
0.55,0.660112022,Sampled Ancestor Model
0.5,0.618234572,Sampled Ancestor Model
0.5,0.607885153,Sampled Ancestor Model
0.5,0.612642082,Sampled Ancestor Model
0.5,0.613522845,Sampled Ancestor Model
0.5,0.595495198,Sampled Ancestor Model
0.5,0.620597986,Sampled Ancestor Model
0.5,0.634554072,Sampled Ancestor Model
0.5,0.621143679,Sampled Ancestor Model
0.5,0.62488388,Sampled Ancestor Model
0.5,0.610712246,Sampled Ancestor Model
0.5,0.617999175,Sampled Ancestor Model
0.5,0.616941904,Sampled Ancestor Model
0.5,0.616139755,Sampled Ancestor Model
0.5,0.624161212,Sampled Ancestor Model
0.5,0.611649424,Sampled Ancestor Model
0.5,0.60701525,Sampled Ancestor Model
0.5,0.621556345,Sampled Ancestor Model
0.5,0.615010907,Sampled Ancestor Model
0.5,0.597084104,Sampled Ancestor Model
0.5,0.621049126,Sampled Ancestor Model
0.5,0.608247056,Sampled Ancestor Model
0.5,0.617805787,Sampled Ancestor Model
0.5,0.624027246,Sampled Ancestor Model
0.5,0.617053229,Sampled Ancestor Model
0.5,0.633908271,Sampled Ancestor Model
0.5,0.618374933,Sampled Ancestor Model
0.5,0.615430159,Sampled Ancestor Model
0.5,0.603640806,Sampled Ancestor Model
0.5,0.617869036,Sampled Ancestor Model
0.5,0.620508131,Sampled Ancestor Model
0.5,0.622045791,Sampled Ancestor Model
0.5,0.630449254,Sampled Ancestor Model
0.5,0.633235363,Sampled Ancestor Model
0.5,0.614525297,Sampled Ancestor Model
0.5,0.615733432,Sampled Ancestor Model
0.5,0.615572347,Sampled Ancestor Model
0.5,0.622363017,Sampled Ancestor Model
0.5,0.631987731,Sampled Ancestor Model
0.5,0.624676358,Sampled Ancestor Model
0.5,0.629443685,Sampled Ancestor Model
0.5,0.626103847,Sampled Ancestor Model
0.5,0.609179322,Sampled Ancestor Model
0.5,0.624881291,Sampled Ancestor Model
0.5,0.617620708,Sampled Ancestor Model
0.5,0.613862301,Sampled Ancestor Model
0.5,0.625191417,Sampled Ancestor Model
0.45,0.55474085,Sampled Ancestor Model
0.45,0.547914461,Sampled Ancestor Model
0.45,0.544533098,Sampled Ancestor Model
0.45,0.562120483,Sampled Ancestor Model
0.45,0.570478641,Sampled Ancestor Model
0.45,0.552877874,Sampled Ancestor Model
0.45,0.564539753,Sampled Ancestor Model
0.45,0.54896761,Sampled Ancestor Model
0.45,0.584048118,Sampled Ancestor Model
0.45,0.562839438,Sampled Ancestor Model
0.45,0.545572581,Sampled Ancestor Model
0.45,0.558873624,Sampled Ancestor Model
0.45,0.554031278,Sampled Ancestor Model
0.45,0.566409385,Sampled Ancestor Model
0.45,0.559940422,Sampled Ancestor Model
0.45,0.565835958,Sampled Ancestor Model
0.45,0.558078611,Sampled Ancestor Model
0.45,0.569472616,Sampled Ancestor Model
0.45,0.556981579,Sampled Ancestor Model
0.45,0.546495572,Sampled Ancestor Model
0.45,0.569898385,Sampled Ancestor Model
0.45,0.559259689,Sampled Ancestor Model
0.45,0.562504489,Sampled Ancestor Model
0.45,0.556805718,Sampled Ancestor Model
0.45,0.555160899,Sampled Ancestor Model
0.45,0.566914037,Sampled Ancestor Model
0.45,0.546332322,Sampled Ancestor Model
0.45,0.585115194,Sampled Ancestor Model
0.45,0.55478737,Sampled Ancestor Model
0.45,0.56807055,Sampled Ancestor Model
0.45,0.557013936,Sampled Ancestor Model
0.45,0.582571664,Sampled Ancestor Model
0.45,0.54211484,Sampled Ancestor Model
0.45,0.566912505,Sampled Ancestor Model
0.45,0.559717636,Sampled Ancestor Model
0.45,0.574490514,Sampled Ancestor Model
0.45,0.563388685,Sampled Ancestor Model
0.45,0.551833465,Sampled Ancestor Model
0.45,0.57247513,Sampled Ancestor Model
0.45,0.56534885,Sampled Ancestor Model
0.45,0.555997062,Sampled Ancestor Model
0.45,0.551485943,Sampled Ancestor Model
0.45,0.572539543,Sampled Ancestor Model
0.45,0.577084983,Sampled Ancestor Model
0.45,0.556479057,Sampled Ancestor Model
0.45,0.558703609,Sampled Ancestor Model
0.45,0.558021902,Sampled Ancestor Model
0.45,0.568225131,Sampled Ancestor Model
0.45,0.549381032,Sampled Ancestor Model
0.45,0.564511873,Sampled Ancestor Model
0.4,0.46640687,Sampled Ancestor Model
0.4,0.496471455,Sampled Ancestor Model
0.4,0.479745891,Sampled Ancestor Model
