0.1,0.104621749
0.1,0.107622413
0.1,0.103209311
0.1,0.107072522
0.1,0.103077166
0.1,0.108370694
0.1,0.103547819
0.1,0.105571095
0.1,0.109221058
0.1,0.108383637
0.1,0.104956397
0.1,0.10634155
0.1,0.11021355
0.1,0.103893906
0.1,0.107168364
0.1,0.109519053
0.1,0.108093482
0.1,0.10423201
0.1,0.107978838
0.1,0.104516442
0.1,0.10431745
0.1,0.103258011
0.1,0.107487677
0.1,0.108798596
0.1,0.107018294
0.1,0.107567166
0.1,0.104293894
0.1,0.105086062
0.1,0.10854545
0.1,0.108665116
0.1,0.106384118
0.1,0.107188642
0.1,0.1695834
0.1,0.105607862
0.1,0.106845382
0.1,0.104694085
0.1,0.105647165
0.1,0.110098698
0.1,0.104995876
0.1,0.107677501
0.1,0.103880781
0.1,0.102676706
0.1,0.108733278
0.1,0.10564162
0.1,0.108755972
0.1,0.106442511
0.15,0.153757778
0.15,0.15200819
0.15,0.146910138
0.15,0.157052274
0.15,0.152453729
0.15,0.156039247
0.15,0.151730841
0.15,0.151220316
0.15,0.150087103
0.15,0.150774405
0.15,0.152728505
0.15,0.153825689
0.15,0.151366633
0.15,0.150807705
0.15,0.151631549
0.15,0.153392612
0.15,0.152452603
0.15,0.149147575
0.15,0.155009792
0.15,0.151330141
0.15,0.15234272
0.15,0.152674355
0.15,0.153423132
0.15,0.150626873
0.15,0.154080125
0.15,0.152738884
0.15,0.152033829
0.15,0.153360289
0.15,0.152691619
0.15,0.154425672
0.15,0.15627383
0.15,0.147640428
0.15,0.155854465
0.15,0.151220152
0.15,0.155634017
0.15,0.150941646
0.15,0.15201103
0.15,0.150646001
0.15,0.151538235
0.15,0.150365511
0.15,0.151429578
0.15,0.146642564
0.15,0.149371947
0.15,0.152089272
0.15,0.151843505
0.15,0.154690446
0.15,0.15330754
0.15,0.151705595
0.15,0.155990866
0.15,0.151869214
0.2,0.200047024
0.2,0.203589283
0.2,0.198521008
0.2,0.197238057
0.2,0.195990501
0.2,0.197682433
0.2,0.198657451
0.2,0.201840518
0.2,0.200965986
0.2,0.199808512
0.2,0.205227451
0.2,0.198115773
0.2,0.20007148
0.2,0.203217583
0.2,0.193042249
0.2,0.20235895
0.2,0.202648149
0.2,0.204074049
0.2,0.200163865
0.2,0.198995909
0.2,0.197120878
0.2,0.202015674
0.2,0.201401951
0.2,0.200061363
0.2,0.199887914
0.2,0.199334178
0.2,0.200473098
0.2,0.200163865
0.2,0.262490889
0.2,0.174679021
0.2,0.195869819
0.2,0.195796932
0.2,0.198100726
0.2,0.199676356
0.2,0.201598719
0.2,0.202176905
0.2,0.196578199
0.2,0.197517507
0.2,0.198628826
0.2,0.205822484
0.2,0.199544626
0.2,0.198473158
0.2,0.197724955
0.2,0.199622598
0.2,0.202362298
0.2,0.198260708
0.2,0.203135707
0.2,0.201787182
0.2,0.20321794
0.2,0.198452457
0.3,0.332787973
0.3,0.331682858
0.3,0.347857111
0.3,0.318465964
0.3,0.315401035
0.3,0.337834869
0.3,0.323799824
0.3,0.333930792
0.3,0.330346809
0.3,0.334268228
0.3,0.326149696
0.3,0.320254444
0.3,0.323459302
0.3,0.333087331
0.3,0.329524287
0.3,0.326622715
0.3,0.333905569
0.3,0.330424188
0.3,0.325001895
0.3,0.329061076
0.3,0.333150851
0.3,0.332908247
0.3,0.337752071
0.3,0.337363983
0.3,0.324346994
0.3,0.323897883
