,Ind,Tru,Sampled Ancestors Turnover,ident
5,0,5.773,7.98468904387,Sampled Ancestor Model
6,0,5.773,7.80906226093,Sampled Ancestor Model
7,0,5.773,7.99331452029,Sampled Ancestor Model
8,0,5.773,8.13717170798,Sampled Ancestor Model
9,0,5.773,7.93682060109,Sampled Ancestor Model
10,0,5.773,7.83442041419,Sampled Ancestor Model
11,0,5.773,7.68361213581,Sampled Ancestor Model
12,0,5.773,7.70849991967,Sampled Ancestor Model
13,0,5.773,7.70416460273,Sampled Ancestor Model
14,0,5.773,7.85448107979,Sampled Ancestor Model
15,0,5.773,8.07779996234,Sampled Ancestor Model
16,0,5.773,7.92996345144,Sampled Ancestor Model
17,0,5.773,7.95199906271,Sampled Ancestor Model
18,0,5.773,7.78514795136,Sampled Ancestor Model
19,0,5.773,7.96821657048,Sampled Ancestor Model
20,0,5.773,8.03442372166,Sampled Ancestor Model
21,0,5.773,7.85302412935,Sampled Ancestor Model
22,0,5.773,7.95449002436,Sampled Ancestor Model
23,0,5.773,7.77594039886,Sampled Ancestor Model
24,0,5.773,7.9358570053,Sampled Ancestor Model
25,0,5.773,7.78363629067,Sampled Ancestor Model
26,0,5.773,8.00644259648,Sampled Ancestor Model
27,0,5.773,7.94129884148,Sampled Ancestor Model
28,0,5.773,7.8595289883,Sampled Ancestor Model
29,0,5.773,7.7950803292,Sampled Ancestor Model
30,0,5.773,8.07543185111,Sampled Ancestor Model
31,0,5.773,7.82744191045,Sampled Ancestor Model
32,0,5.773,7.91522053867,Sampled Ancestor Model
33,0,5.773,7.65877789807,Sampled Ancestor Model
34,0,5.773,8.00404739603,Sampled Ancestor Model
35,0,5.773,7.87319468783,Sampled Ancestor Model
36,0,5.773,7.91452867101,Sampled Ancestor Model
37,0,5.773,7.78300891108,Sampled Ancestor Model
38,0,5.773,8.06222758023,Sampled Ancestor Model
39,0,5.773,7.87481711016,Sampled Ancestor Model
40,0,5.773,8.27770194671,Sampled Ancestor Model
41,0,5.773,7.88759702213,Sampled Ancestor Model
42,0,5.773,7.74601105766,Sampled Ancestor Model
43,0,5.773,7.83461222766,Sampled Ancestor Model
44,0,5.773,7.77592677489,Sampled Ancestor Model
45,0,5.773,7.78351393516,Sampled Ancestor Model
46,0,5.773,7.6919286183,Sampled Ancestor Model
47,0,5.773,7.85647814243,Sampled Ancestor Model
48,0,5.773,7.67681821702,Sampled Ancestor Model
49,0,5.773,7.95617595101,Sampled Ancestor Model
0,0,10.34,10.7223308889,Sampled Ancestor Model
1,0,10.34,10.7295372983,Sampled Ancestor Model
2,0,10.34,10.7643014953,Sampled Ancestor Model
3,0,10.34,10.7215942165,Sampled Ancestor Model
4,0,10.34,10.7543328378,Sampled Ancestor Model
5,0,10.34,10.7282983644,Sampled Ancestor Model
6,0,10.34,10.7670841019,Sampled Ancestor Model
7,0,10.34,10.7432365812,Sampled Ancestor Model
8,0,10.34,10.7781328947,Sampled Ancestor Model
9,0,10.34,10.8267537749,Sampled Ancestor Model
10,0,10.34,10.7462954098,Sampled Ancestor Model
11,0,10.34,10.7518115325,Sampled Ancestor Model
12,0,10.34,10.8288188027,Sampled Ancestor Model
13,0,10.34,10.7426455847,Sampled Ancestor Model
14,0,10.34,10.818112857,Sampled Ancestor Model
15,0,10.34,10.7682481071,Sampled Ancestor Model
16,0,10.34,10.7422670045,Sampled Ancestor Model
17,0,10.34,10.7185807227,Sampled Ancestor Model
18,0,10.34,10.7360877863,Sampled Ancestor Model
19,0,10.34,10.8071874032,Sampled Ancestor Model
20,0,10.34,10.7408223429,Sampled Ancestor Model
21,0,10.34,10.8453842813,Sampled Ancestor Model
22,0,10.34,10.7608880308,Sampled Ancestor Model
23,0,10.34,10.7348705502,Sampled Ancestor Model
24,0,10.34,10.7565742458,Sampled Ancestor Model
25,0,10.34,10.7543979685,Sampled Ancestor Model
26,0,10.34,10.7509265872,Sampled Ancestor Model
27,0,10.34,10.7744911738,Sampled Ancestor Model
28,0,10.34,10.7656020438,Sampled Ancestor Model
29,0,10.34,10.7650015063,Sampled Ancestor Model
30,0,10.34,10.7312193442,Sampled Ancestor Model
31,0,10.34,10.777954441,Sampled Ancestor Model
32,0,10.34,10.7629057973,Sampled Ancestor Model
33,0,10.34,10.7139868962,Sampled Ancestor Model
34,0,10.34,10.7874981395,Sampled Ancestor Model
35,0,10.34,10.7792669729,Sampled Ancestor Model
36,0,10.34,10.7641910869,Sampled Ancestor Model
37,0,10.34,10.8465632321,Sampled Ancestor Model
38,0,10.34,10.812380179,Sampled Ancestor Model
39,0,10.34,10.8299324619,Sampled Ancestor Model
40,0,10.34,10.7420628706,Sampled Ancestor Model
41,0,10.34,10.7528288816,Sampled Ancestor Model
42,0,10.34,10.737883118,Sampled Ancestor Model
43,0,10.34,10.8273474584,Sampled Ancestor Model
44,0,10.34,10.775974095,Sampled Ancestor Model
45,0,10.34,10.7627504021,Sampled Ancestor Model
46,0,10.34,10.7710989645,Sampled Ancestor Model
47,0,10.34,10.7455948127,Sampled Ancestor Model
48,0,10.34,10.730875302,Sampled Ancestor Model
49,0,10.34,10.884511454,Sampled Ancestor Model
0,0,25.38,25.3811178108,Sampled Ancestor Model
1,0,25.38,25.7312310834,Sampled Ancestor Model
2,0,25.38,25.662500616,Sampled Ancestor Model
3,0,25.38,25.3858694796,Sampled Ancestor Model
4,0,25.38,25.4968418919,Sampled Ancestor Model
5,0,25.38,25.5343237915,Sampled Ancestor Model
6,0,25.38,25.5387915768,Sampled Ancestor Model
7,0,25.38,25.9091086231,Sampled Ancestor Model
8,0,25.38,26.0561948794,Sampled Ancestor Model
9,0,25.38,25.5639662674,Sampled Ancestor Model
10,0,25.38,26.126219815,Sampled Ancestor Model
11,0,25.38,25.5218535417,Sampled Ancestor Model
12,0,25.38,25.412395235,Sampled Ancestor Model
13,0,25.38,25.6602857896,Sampled Ancestor Model
14,0,25.38,25.271376896,Sampled Ancestor Model
15,0,25.38,25.4184521374,Sampled Ancestor Model
16,0,25.38,25.3711654492,Sampled Ancestor Model
17,0,25.38,25.6622495201,Sampled Ancestor Model
18,0,25.38,25.4561113065,Sampled Ancestor Model
19,0,25.38,25.4799502031,Sampled Ancestor Model
20,0,25.38,25.4388193925,Sampled Ancestor Model
21,0,25.38,25.4806525961,Sampled Ancestor Model
22,0,25.38,25.5319979788,Sampled Ancestor Model
23,0,25.38,25.789548364,Sampled Ancestor Model
24,0,25.38,25.4698780187,Sampled Ancestor Model
25,0,25.38,25.5249781925,Sampled Ancestor Model
26,0,25.38,25.5491466899,Sampled Ancestor Model
27,0,25.38,25.6546602512,Sampled Ancestor Model
28,0,25.38,25.4491334199,Sampled Ancestor Model
29,0,25.38,25.5129945258,Sampled Ancestor Model
30,0,25.38,25.8820840803,Sampled Ancestor Model
31,0,25.38,25.7736332342,Sampled Ancestor Model
32,0,25.38,25.4749825621,Sampled Ancestor Model
33,0,25.38,25.5138155051,Sampled Ancestor Model
34,0,25.38,25.3741945064,Sampled Ancestor Model
35,0,25.38,25.4327476355,Sampled Ancestor Model
36,0,25.38,25.4237030743,Sampled Ancestor Model
37,0,25.38,25.594547183,Sampled Ancestor Model
38,0,25.38,25.6137277632,Sampled Ancestor Model
39,0,25.38,25.2862619642,Sampled Ancestor Model
40,0,25.38,25.7436825311,Sampled Ancestor Model
41,0,25.38,25.3965029668,Sampled Ancestor Model
42,0,25.38,25.6466081472,Sampled Ancestor Model
43,0,25.38,25.4045484986,Sampled Ancestor Model
44,0,25.38,25.5230606522,Sampled Ancestor Model
0,0,7.19,10.7937567637,Sampled Ancestor Model
1,0,7.19,10.4966041495,Sampled Ancestor Model
2,0,7.19,10.0441119648,Sampled Ancestor Model
3,0,7.19,10.4077457678,Sampled Ancestor Model
4,0,7.19,11.0960796616,Sampled Ancestor Model
5,0,7.19,10.6361592496,Sampled Ancestor Model
6,0,7.19,10.4240460801,Sampled Ancestor Model
7,0,7.19,10.6401478253,Sampled Ancestor Model
8,0,7.19,10.189486733,Sampled Ancestor Model
9,0,7.19,10.303188248,Sampled Ancestor Model
10,0,7.19,10.4715425204,Sampled Ancestor Model
11,0,7.19,11.1823927292,Sampled Ancestor Model
12,0,7.19,12.0653843384,Sampled Ancestor Model
13,0,7.19,10.3431190903,Sampled Ancestor Model
14,0,7.19,10.6813232072,Sampled Ancestor Model
15,0,7.19,10.8446406992,Sampled Ancestor Model
16,0,7.19,11.4628329001,Sampled Ancestor Model
17,0,7.19,9.81004132917,Sampled Ancestor Model
18,0,7.19,10.6923046281,Sampled Ancestor Model
19,0,7.19,11.7266932481,Sampled Ancestor Model
20,0,7.19,10.6681811184,Sampled Ancestor Model
21,0,7.19,10.6560075524,Sampled Ancestor Model
22,0,7.19,10.490705051,Sampled Ancestor Model
23,0,7.19,10.5193733447,Sampled Ancestor Model
24,0,7.19,10.3882648068,Sampled Ancestor Model
25,0,7.19,10.5081916977,Sampled Ancestor Model
26,0,7.19,10.0405618905,Sampled Ancestor Model
27,0,7.19,10.8083826802,Sampled Ancestor Model
28,0,7.19,11.584537506,Sampled Ancestor Model
29,0,7.19,10.1311979902,Sampled Ancestor Model
30,0,7.19,10.7414509774,Sampled Ancestor Model
31,0,7.19,9.75390495568,Sampled Ancestor Model
32,0,7.19,11.0959213788,Sampled Ancestor Model
33,0,7.19,11.1531863913,Sampled Ancestor Model
34,0,7.19,10.0852521357,Sampled Ancestor Model
