,Ind,Tru,Sampled Ancestors Turnover,ident
2,0,4.86,5.37400739808,Sampled Ancestor Model
3,0,4.86,5.11403948942,Sampled Ancestor Model
4,0,4.86,5.33058187727,Sampled Ancestor Model
5,0,4.86,5.14344328801,Sampled Ancestor Model
6,0,4.86,5.20446847871,Sampled Ancestor Model
7,0,4.86,4.33729589572,Sampled Ancestor Model
8,0,4.86,5.36032524399,Sampled Ancestor Model
9,0,4.86,5.26191201427,Sampled Ancestor Model
10,0,4.86,5.31379240156,Sampled Ancestor Model
11,0,4.86,5.35655173043,Sampled Ancestor Model
12,0,4.86,5.41229191106,Sampled Ancestor Model
13,0,4.86,5.39559115358,Sampled Ancestor Model
14,0,4.86,5.1965100952,Sampled Ancestor Model
15,0,4.86,5.36776219568,Sampled Ancestor Model
16,0,4.86,5.24669869447,Sampled Ancestor Model
17,0,4.86,5.28135493308,Sampled Ancestor Model
18,0,4.86,5.18707822033,Sampled Ancestor Model
19,0,4.86,5.18814044892,Sampled Ancestor Model
20,0,4.86,5.27806472927,Sampled Ancestor Model
21,0,4.86,5.33174329313,Sampled Ancestor Model
22,0,4.86,5.10265390379,Sampled Ancestor Model
23,0,4.86,5.31438378055,Sampled Ancestor Model
24,0,4.86,5.18987470936,Sampled Ancestor Model
25,0,4.86,5.16188366904,Sampled Ancestor Model
26,0,4.86,5.40846309459,Sampled Ancestor Model
27,0,4.86,5.24769543212,Sampled Ancestor Model
28,0,4.86,5.20221651366,Sampled Ancestor Model
29,0,4.86,5.16760074406,Sampled Ancestor Model
30,0,4.86,5.21954244449,Sampled Ancestor Model
31,0,4.86,5.3662345006,Sampled Ancestor Model
32,0,4.86,5.26708249433,Sampled Ancestor Model
33,0,4.86,5.58415814409,Sampled Ancestor Model
34,0,4.86,5.14975623047,Sampled Ancestor Model
35,0,4.86,5.32712117222,Sampled Ancestor Model
36,0,4.86,5.32764151878,Sampled Ancestor Model
37,0,4.86,5.3613747163,Sampled Ancestor Model
38,0,4.86,4.08329724813,Sampled Ancestor Model
39,0,4.86,5.46532679014,Sampled Ancestor Model
40,0,4.86,5.18157621981,Sampled Ancestor Model
41,0,4.86,5.11431054914,Sampled Ancestor Model
42,0,4.86,5.14223640705,Sampled Ancestor Model
43,0,4.86,5.37891839766,Sampled Ancestor Model
44,0,4.86,5.21417948854,Sampled Ancestor Model
45,0,4.86,5.29786571223,Sampled Ancestor Model
46,0,4.86,5.23339601814,Sampled Ancestor Model
47,0,4.86,5.18829898881,Sampled Ancestor Model
48,0,4.86,5.2082803111,Sampled Ancestor Model
49,0,4.86,5.42989923922,Sampled Ancestor Model
0,0,8.16,9.31043552596,Sampled Ancestor Model
1,0,8.16,9.40992557165,Sampled Ancestor Model
2,0,8.16,9.22497670205,Sampled Ancestor Model
3,0,8.16,9.27094202365,Sampled Ancestor Model
4,0,8.16,9.36837664253,Sampled Ancestor Model
5,0,8.16,9.27121617074,Sampled Ancestor Model
6,0,8.16,9.26038659307,Sampled Ancestor Model
7,0,8.16,9.2581263986,Sampled Ancestor Model
8,0,8.16,9.27486487622,Sampled Ancestor Model
9,0,8.16,9.20661970626,Sampled Ancestor Model
10,0,8.16,9.32315204162,Sampled Ancestor Model
11,0,8.16,9.35432684315,Sampled Ancestor Model
12,0,8.16,9.27441018643,Sampled Ancestor Model
13,0,8.16,9.2260379572,Sampled Ancestor Model
14,0,8.16,9.16355212111,Sampled Ancestor Model
15,0,8.16,9.19867847712,Sampled Ancestor Model
16,0,8.16,9.24395043257,Sampled Ancestor Model
17,0,8.16,9.25062281683,Sampled Ancestor Model
18,0,8.16,9.20447457674,Sampled Ancestor Model
19,0,8.16,9.24044619966,Sampled Ancestor Model
20,0,8.16,9.26834819019,Sampled Ancestor Model
21,0,8.16,9.39525901015,Sampled Ancestor Model
22,0,8.16,9.32206099575,Sampled Ancestor Model
23,0,8.16,9.29253189629,Sampled Ancestor Model
24,0,8.16,9.21755195379,Sampled Ancestor Model
25,0,8.16,9.32342243451,Sampled Ancestor Model
26,0,8.16,9.17218918101,Sampled Ancestor Model
27,0,8.16,9.35963923944,Sampled Ancestor Model
28,0,8.16,9.2612904134,Sampled Ancestor Model
29,0,8.16,9.28117350398,Sampled Ancestor Model
30,0,8.16,9.27087681984,Sampled Ancestor Model
31,0,8.16,9.26433032934,Sampled Ancestor Model
32,0,8.16,9.30237036983,Sampled Ancestor Model
33,0,8.16,9.21308729812,Sampled Ancestor Model
34,0,8.16,9.32312988812,Sampled Ancestor Model
35,0,8.16,9.34560959352,Sampled Ancestor Model
36,0,8.16,9.42548418582,Sampled Ancestor Model
37,0,8.16,9.2769488677,Sampled Ancestor Model
38,0,8.16,9.22735667393,Sampled Ancestor Model
39,0,8.16,9.26049890466,Sampled Ancestor Model
40,0,8.16,9.32837068106,Sampled Ancestor Model
41,0,8.16,9.28058847397,Sampled Ancestor Model
42,0,8.16,9.22627433542,Sampled Ancestor Model
43,0,8.16,9.38588845279,Sampled Ancestor Model
44,0,8.16,9.2464293985,Sampled Ancestor Model
45,0,8.16,9.26309540282,Sampled Ancestor Model
46,0,8.16,9.2548661737,Sampled Ancestor Model
47,0,8.16,9.26929070555,Sampled Ancestor Model
48,0,8.16,9.29031469148,Sampled Ancestor Model
