0.2,0.383657156
0.2,0.397832865
0.2,0.390485299
0.2,0.392228462
0.2,0.398087174
0.2,0.408719941
0.2,0.396208636
0.2,0.405220181
0.2,0.398795551
0.2,0.384470249
0.2,0.391327181
0.2,0.39387547
0.2,0.389325895
0.2,0.399285993
0.2,0.388121091
0.2,0.398734655
0.2,0.398527254
0.2,0.386664068
0.2,0.396862501
0.2,0.386942011
0.2,0.339812853
0.2,0.392929953
0.2,0.397846944
0.2,0.397634999
0.2,0.403572643
0.2,0.394279658
0.2,0.402816381
0.2,0.394460109
0.2,0.387882934
0.2,0.39191748
0.2,0.395049755
0.2,0.403390961
0.2,0.390648913
0.2,0.383687053
0.2,0.39347029
0.2,0.390029158
0.2,0.391906087
0.2,0.404788215
0.2,0.394560425
0.2,0.393802045
0.2,0.387971239
0.2,0.403524045
0.2,0.395572397
0.2,0.386261159
0.2,0.403101081
0.2,0.405552552
0.2,0.398884766
0.2,0.427455413
0.15,0.497720527
0.15,0.523454728
0.15,0.524162092
0.15,0.548830802
0.15,0.529940406
0.15,0.527378505
0.15,0.543879097
0.15,0.522987662
0.15,0.521871063
0.15,0.531995208
0.15,0.536746867
0.15,0.550952899
0.15,0.523058011
0.15,0.530275984
0.15,0.543158097
0.15,0.54016768
0.15,0.523065551
0.15,0.532646153
0.15,0.542755727
0.15,0.525331669
0.15,0.518221244
0.15,0.541421481
0.15,0.535754988
0.15,0.531194111
0.15,0.544497808
0.15,0.528771328
0.15,0.538369567
0.15,0.51775096
0.15,0.534672653
0.15,0.530856464
0.15,0.524118732
0.15,0.522356438
0.15,0.536670771
0.15,0.521003296
0.15,0.530111116
0.15,0.511501525
0.15,0.521298937
0.15,0.514733467
0.15,0.522985912
0.15,0.491547692
0.15,0.516790492
0.15,0.5054918
0.15,0.52319357
0.15,0.550452954
0.15,0.547109384
0.15,0.53864858
0.15,0.528679077
0.15,0.53305317
0.15,0.524004694
0.15,0.544492726
0.1,0.359178989
0.1,0.356743701
0.1,0.333095467
0.1,0.349473063
0.1,0.331604823
0.1,0.344186856
0.1,0.325494982
0.1,0.34409224
0.1,0.341000023
0.1,0.410350473
0.1,0.342950659
0.1,0.350779202
0.1,0.349699675
0.1,0.319335152
