,Ind,Tru,No Sampled Ancestors Turnover,ident
3,0,5.92,11.3350578539,Non Sampled Ancestor Model
4,0,5.92,8.64751525865,Non Sampled Ancestor Model
5,0,5.92,6.95161367371,Non Sampled Ancestor Model
6,0,5.92,8.08476730157,Non Sampled Ancestor Model
7,0,5.92,12.1510839956,Non Sampled Ancestor Model
8,0,5.92,10.8956322152,Non Sampled Ancestor Model
9,0,5.92,7.3073723217,Non Sampled Ancestor Model
10,0,5.92,8.50542889367,Non Sampled Ancestor Model
11,0,5.92,6.74686676415,Non Sampled Ancestor Model
12,0,5.92,7.96784109381,Non Sampled Ancestor Model
13,0,5.92,11.916145988,Non Sampled Ancestor Model
14,0,5.92,7.31549789476,Non Sampled Ancestor Model
15,0,5.92,8.34870778854,Non Sampled Ancestor Model
16,0,5.92,8.05617174402,Non Sampled Ancestor Model
17,0,5.92,7.51262957523,Non Sampled Ancestor Model
18,0,5.92,8.26220359748,Non Sampled Ancestor Model
19,0,5.92,12.0865981374,Non Sampled Ancestor Model
20,0,5.92,7.49946706746,Non Sampled Ancestor Model
21,0,5.92,10.9111558343,Non Sampled Ancestor Model
22,0,5.92,10.0978263712,Non Sampled Ancestor Model
23,0,5.92,7.98647596054,Non Sampled Ancestor Model
24,0,5.92,8.27498033284,Non Sampled Ancestor Model
25,0,5.92,8.04184873718,Non Sampled Ancestor Model
26,0,5.92,8.38846043307,Non Sampled Ancestor Model
27,0,5.92,6.80205035349,Non Sampled Ancestor Model
28,0,5.92,6.85242591583,Non Sampled Ancestor Model
29,0,5.92,7.41239166658,Non Sampled Ancestor Model
30,0,5.92,22.7757261961,Non Sampled Ancestor Model
31,0,5.92,7.02882158353,Non Sampled Ancestor Model
32,0,5.92,19.7850765043,Non Sampled Ancestor Model
33,0,5.92,6.8451682343,Non Sampled Ancestor Model
34,0,5.92,13.8977077027,Non Sampled Ancestor Model
35,0,5.92,6.69167499491,Non Sampled Ancestor Model
36,0,5.92,23.6447796399,Non Sampled Ancestor Model
37,0,5.92,22.3515326266,Non Sampled Ancestor Model
38,0,5.92,6.54386369253,Non Sampled Ancestor Model
39,0,5.92,7.33584078361,Non Sampled Ancestor Model
40,0,5.92,8.23111715775,Non Sampled Ancestor Model
41,0,5.92,9.3355330997,Non Sampled Ancestor Model
42,0,5.92,12.3670817513,Non Sampled Ancestor Model
43,0,5.92,8.42591022339,Non Sampled Ancestor Model
44,0,5.92,8.06086039986,Non Sampled Ancestor Model
45,0,5.92,23.9420769816,Non Sampled Ancestor Model
