0.95,0.947284083
0.95,0.948706488
0.95,0.947985454
0.95,0.947493556
0.95,0.947609627
0.95,0.943244168
0.95,0.946439925
0.95,0.943809395
0.95,0.950057386
0.95,0.947010473
0.95,0.945651405
0.95,0.947519711
0.95,0.946546145
0.95,0.944928339
0.95,0.946291071
0.95,0.946325238
0.95,0.944721238
0.95,0.948251324
0.95,0.947253023
0.95,0.944020054
0.95,0.945394389
0.95,0.944659564
0.95,0.946288683
0.95,0.946333358
0.95,0.945504829
0.95,0.943987068
0.95,0.945736381
0.95,0.944530513
0.95,0.944956072
0.95,0.946301232
0.95,0.941890599
0.95,0.946302251
0.95,0.948251142
0.95,0.947719597
0.95,0.946501579
0.95,0.948102347
0.95,0.949123118
0.95,0.947127883
0.95,0.944979883
0.95,0.943111992
0.95,0.945667395
0.95,0.948398207
0.95,0.949045876
0.95,0.944426396
0.95,0.945289705
0.95,0.937886839
0.9,0.994141708
0.9,0.997203704
0.9,0.997449248
0.9,0.992858118
0.9,0.99299098
0.9,0.99607248
0.9,0.993139975
0.9,0.993562394
0.9,0.997320408
0.9,0.993935899
0.9,0.998193231
0.9,0.994104345
0.9,0.992669147
0.9,0.995346121
0.9,0.99403755
0.9,0.993344695
0.9,0.997439559
0.9,0.995998174
0.9,0.995892449
0.9,0.992762438
0.9,0.995995725
0.9,0.996543472
0.9,0.994593208
0.9,0.99493783
0.9,0.993162646
0.9,0.997203269
0.9,0.993286838
0.9,0.995175251
0.9,0.994866291
0.9,0.995864342
0.9,0.995136906
0.9,0.996174129
0.9,0.994888299
0.9,0.995626507
0.9,0.995953199
0.9,0.997380626
0.9,0.993593807
0.9,0.996470612
0.9,0.99854556
0.9,0.994337127
0.9,0.994851973
0.9,0.994978902
0.9,0.995144562
0.9,0.994420528
0.9,0.994180008
0.9,0.995181813
0.9,0.997415349
0.9,0.995521106
0.9,0.994154508
0.9,0.992722474
0.85,0.976510733
0.85,0.857517305
0.85,0.857567012
0.85,0.857500343
0.85,0.857653553
0.85,0.857382532
0.85,0.85764879
0.85,0.857566079
0.85,0.857800377
0.85,0.857387872
0.85,0.857378676
0.85,0.857453198
0.85,0.857564302
0.85,0.857541585
0.85,0.857542812
0.85,0.857993664
0.85,0.857510921
0.85,0.857542426
0.85,0.857486642
0.85,0.85758378
0.85,0.857557547
0.85,0.857695175
0.85,0.857480154
0.85,0.857486773
0.85,0.857334533
0.85,0.857975406
0.85,0.85741132
0.85,0.857656064
0.85,0.857257666
0.85,0.857195586
0.85,0.857519044
0.85,0.857402368
0.85,0.858303068
0.85,0.857707179
0.85,0.857410923
0.85,0.857488298
0.85,0.857589086
0.85,0.857104447
0.85,0.857510072
0.85,0.857464395
0.85,0.857962747
0.85,0.857540842
0.85,0.857519044
0.85,0.857741622
0.85,0.857354356
0.85,0.857702813
0.85,0.857392858
0.85,0.857402025
0.85,0.857543487
0.8,0.977194569
0.8,0.974417383
0.8,0.979651447
0.8,0.973482872
0.8,0.973139851
0.8,0.975778933
0.8,0.973443536
0.8,0.977306861
0.8,0.974207247
0.8,0.974888999
0.8,0.97412601
0.8,0.975318357
0.8,0.97687205
0.8,0.978089624
0.8,0.973970701
0.8,0.975952257
0.8,0.977244687
0.8,0.976135759
0.8,0.971781625
0.8,0.972864738
0.8,0.973963091
0.8,0.974656827
0.8,0.979392256
0.8,0.974343954
0.8,0.97208381
0.8,0.972567321
0.8,0.932878124
0.8,0.980077732
0.8,0.974665546
0.8,0.973833182
0.8,0.975555598
0.8,0.970323847
0.8,0.977693608
0.8,0.975076292
0.8,0.975020746
0.8,0.970899953
0.8,0.9786771
0.8,0.973377938
0.8,0.972700244
0.8,0.976257755
0.8,0.97762609
0.8,0.973099183
0.8,0.975812212
0.8,0.975224566
0.8,0.976887961
0.8,0.975606667
0.8,0.976824037
0.75,0.908591147
0.75,0.910433552
0.75,0.902086625
0.75,0.910977544
0.75,0.918772579
0.75,0.907358885
0.75,0.912403922
0.75,0.901261374
0.75,0.902370623
0.75,0.914353022
0.75,0.913878257
0.75,0.901980635
0.75,0.903609664
0.75,0.916414388
0.75,0.90865232
0.75,0.907961552
0.75,0.906995844
0.75,0.907433581
0.75,0.905989654
0.75,0.906477411
0.75,0.907524474
0.75,0.914891311
0.75,0.905022946
0.75,0.90822604
0.75,0.90606386
0.75,0.904646465
0.75,0.906749559
0.75,0.910892607
0.75,0.908732281
0.75,0.911278802
0.75,0.906625619
0.75,0.906120417
0.75,0.908213252
0.75,0.909458254
0.75,0.908644735
0.75,0.909645238
0.75,0.910225869
0.75,0.907476822
0.75,0.905702443
0.75,0.898038666
0.75,0.903437231
0.75,0.91708456
0.75,0.905119728
0.75,0.917339455
0.75,0.904675852
0.75,0.910068769
0.75,0.907872184
0.75,0.900392965
0.75,0.915424355
0.75,0.910392086
0.7,0.846331894
0.7,0.833096498
0.7,0.822629593
0.7,0.827023422
0.7,0.83649488
0.7,0.838983728
0.7,0.84737222
0.7,0.819910342
0.7,0.821322176
0.7,0.816056934
0.7,0.827089836
0.7,0.825688668
0.7,0.82330961
0.7,0.827451425
0.7,0.84393149
0.7,0.834275867
0.7,0.820513089
0.7,0.82652318
0.7,0.832101679
0.7,0.837240143
0.7,0.837695005
0.7,0.839234653
0.7,0.82375113
0.7,0.823526909
0.7,0.845432855
0.7,0.822630283
0.7,0.822842086
0.7,0.841148006
0.7,0.829961458
0.7,0.838198532
0.7,0.843106345
0.7,0.829768746
0.7,0.847998184
0.7,0.818894934
0.7,0.820834489
0.7,0.845835194
0.7,0.826760844
0.7,0.825145024
0.7,0.835406058
0.7,0.837901344
0.7,0.836683799
0.7,0.82683681
0.7,0.829121165
0.7,0.830318584
0.7,0.822309466
0.7,0.830156508
0.7,0.840140037
0.7,0.842498067
0.7,0.824597286
0.7,0.834334938
0.65,0.820200501
0.65,0.809651887
0.65,0.831869898
0.65,0.839757704
0.65,0.84336673
0.65,0.829257351
0.65,0.834275662
0.65,0.836755396
0.65,0.830631026
0.65,0.815001422
0.65,0.838017303
0.65,0.807525481
0.65,0.835195407
0.65,0.82842929
0.65,0.835678777
0.65,0.827297064
0.65,0.823948924
0.65,0.84009123
0.65,0.834253452
0.65,0.814465644
0.65,0.818333699
0.65,0.827586895
0.65,0.834029478
0.65,0.832024835
0.65,0.829662815
0.65,0.832430768
0.65,0.821020488
0.65,0.826882729
0.65,0.812634131
0.65,0.812331471
0.65,0.836066477
0.65,0.829431505
0.65,0.951662224
0.65,0.819521441
0.65,0.836173996
0.65,0.839056276
0.65,0.835408704
0.65,0.828811035
0.65,0.816726722
0.65,0.832436975
0.65,0.834218915
0.65,0.816543926
0.65,0.838941142
0.65,0.835352667
0.65,0.829813625
0.65,0.827806807
0.65,0.844505331
0.65,0.823467783
0.65,0.822326818
0.65,0.825334594
0.6,0.55354105
0.55,0.867789085
0.55,0.86917202
0.55,0.862824495
0.55,0.866789149
0.55,0.866986973
0.55,0.867588062
0.55,0.871468183
0.55,0.881896651
0.55,0.86869936
0.55,0.877490658
0.55,0.879735071
0.55,0.86689893
0.55,0.870670326
0.55,0.872637207
0.55,0.869528007
0.55,0.869565621
0.55,0.869245623
0.55,0.870587612
0.55,0.865980585
0.55,0.875417772
0.55,0.869277318
0.55,0.873475189
0.55,0.874645063
0.55,0.867831474
0.55,0.870839017
0.55,0.876460559
0.55,0.866166541
0.55,0.872711279
0.55,0.868625072
0.55,0.866572442
0.55,0.873327285
0.55,0.872817057
0.55,0.869408597
0.55,0.872399319
0.55,0.878186939
0.55,0.867595105
0.55,0.871810912
0.55,0.867661705
0.55,0.864356569
0.55,0.861760363
0.55,0.875130308
0.55,0.870824706
0.55,0.869737842
0.55,0.870645974
0.55,0.871458931
0.55,0.871812047
0.55,0.870301504
0.55,0.874299864
0.55,0.873164346
0.55,0.871984865
0.5,0.859071152
0.5,0.854909597
0.5,0.848349005
0.5,0.865083914
0.5,0.868515306
0.5,0.850957856
0.5,0.854263115
0.5,0.857956589
0.5,0.857123393
0.5,0.85970588
0.5,0.859803719
0.5,0.846905722
0.5,0.855714621
0.5,0.855847697
0.5,0.861482959
0.5,0.848532274
0.5,0.852251672
0.5,0.853411104
0.5,0.851749472
0.5,0.850681613
0.5,0.857990145
0.5,0.851347002
0.5,0.850445794
0.5,0.859296769
0.5,0.856721217
0.5,0.854926287
0.5,0.856980016
0.5,0.865437779
0.5,0.849079205
0.5,0.857248884
0.5,0.848166818
0.5,0.846163466
0.5,0.857245776
0.5,0.854916465
0.5,0.854475477
0.5,0.850137269
0.5,0.84879346
0.5,0.847812682
0.5,0.866599623
0.5,0.860710553
0.5,0.855949522
0.5,0.863566509
0.5,0.849528899
0.5,0.855621921
0.5,0.851208481
0.5,0.854730238
0.5,0.849591746
0.5,0.848025182
0.5,0.850285301
0.45,0.835114765
0.4,0.835114765
0.35,0.386046603
0.35,0.397466085
0.35,0.42805991
0.35,0.409236784
0.35,0.399571601
0.35,0.407218772
0.35,0.407152667
0.35,0.402803247
0.35,0.391771919
0.35,0.40031664
0.35,0.424875658
0.35,0.38728189
0.35,0.381595932
0.35,0.412455211
0.35,0.404415424
