0.1,0.171739268
0.1,0.170319054
0.1,0.166552688
0.1,0.166953318
0.1,0.167592338
0.1,0.171307224
0.1,0.166452903
0.1,0.165529594
0.1,0.170226393
0.1,0.171369523
0.1,0.164302849
0.1,0.171294967
0.1,0.170444612
0.1,0.171121073
0.1,0.169664279
0.1,0.168386299
0.1,0.166493061
0.1,0.172240532
0.1,0.172523906
0.1,0.170388959
0.1,0.172160755
0.1,0.168727661
0.1,0.168993966
0.1,0.170093696
0.1,0.170909482
0.1,0.169175322
0.1,0.168852743
0.1,0.169715051
0.1,0.167060143
0.1,0.269870463
0.1,0.172830426
0.1,0.168059734
0.1,0.16938474
0.1,0.166299245
0.1,0.167387045
0.1,0.171477626
0.1,0.168074219
0.1,0.170314033
0.1,0.168578551
0.1,0.168598126
0.1,0.172635612
0.1,0.169373506
0.1,0.16611827
0.1,0.168098406
0.1,0.168617654
0.1,0.16998121
0.15,0.230531001
0.15,0.230563263
0.15,0.242918489
0.15,0.229956549
0.15,0.233330819
0.15,0.231350284
0.15,0.233157907
0.15,0.229775982
0.15,0.232343768
0.15,0.229523968
0.15,0.234972664
0.15,0.234269128
0.15,0.230823956
0.15,0.232912147
0.15,0.232596036
0.15,0.232154443
0.15,0.228291085
0.15,0.229394511
0.15,0.231114914
0.15,0.23000292
0.15,0.228224432
0.15,0.227581515
0.15,0.230068431
0.15,0.210786754
0.15,0.230033498
0.15,0.233056863
0.15,0.232536581
0.15,0.235930905
0.15,0.230736916
0.15,0.230752072
0.15,0.229590995
,
0.2,0.207095968
0.2,0.204791834
0.3,0.325192378
0.3,0.320421803
0.3,0.325522228
0.3,0.338919429
0.3,0.328761586
0.3,0.329280013
0.3,0.327160602
0.3,0.329878868
0.3,0.329094195
0.3,0.328754329
0.3,0.32732542
0.3,0.332864436
0.3,0.330316171
0.3,0.315682847
0.3,0.32299329
0.3,0.318512115
0.3,0.325419493
0.3,0.283193832
0.3,0.320330156
0.3,0.328312524
0.3,0.329186573
0.3,0.334624363
0.3,0.327813213
0.3,0.318017765
0.3,0.322207555
0.3,0.319558606
0.3,0.330711498
0.3,0.321648865
0.3,0.332251632
0.3,0.340078823
0.3,0.334624739
0.3,0.331954966
0.3,0.329763828
0.3,0.320316548
0.3,0.32240836
0.3,0.328092633
0.3,0.322626269
0.3,0.323779965
0.3,0.325632519
0.3,0.327876504
0.3,0.343702291
0.3,0.318288778
0.3,0.319262453
0.3,0.332749023
0.3,0.328092633
0.3,0.328451739
0.3,0.326822034
0.3,0.330530343
0.35,0.386046603
0.35,0.397466085
0.35,0.42805991
0.35,0.409236784
0.35,0.399571601
0.35,0.407218772
0.35,0.407152667
0.35,0.402803247
0.35,0.391771919
0.35,0.40031664
0.35,0.424875658
0.35,0.38728189
0.35,0.381595932
0.35,0.412455211
0.35,0.404415424
0.35,0.408314335
0.35,0.402419936
0.35,0.404127837
0.35,0.406780116
0.35,0.413219051
0.35,0.382249472
0.35,0.392594866
0.35,0.411797939
0.35,0.404862552
0.35,0.411140469
0.35,0.409730163
0.35,0.414234776
0.35,0.39661233
0.35,0.38403146
0.35,0.422737435
0.35,0.424752024
0.35,0.398318573
0.35,0.411595617
0.35,0.395533141
0.35,0.399802568
0.35,0.422206619
0.35,0.391955031
0.35,0.394165623
0.35,0.411890284
0.35,0.404503589
0.35,0.378071679
0.35,0.391184129
0.35,0.411390847
0.35,0.413509697
0.35,0.404318076
0.35,0.396735999
0.35,0.397171096
0.35,0.395028502
0.35,0.40895993
0.35,0.385616801
0.4,0.564511873
0.45,0.463528316
0.5,0.524240935
0.5,0.531863304
0.5,0.538651357
0.5,0.541330212
0.5,0.528902887
0.5,0.540734836
0.5,0.531020349
0.5,0.513694233
0.5,0.544315645
0.5,0.530355163
0.5,0.531576124
0.5,0.534664045
0.5,0.533998735
0.5,0.539487436
0.5,0.52980742
0.5,0.520172585
0.5,0.532493823
0.5,0.533238667
0.5,0.531592496
0.5,0.533565287
0.5,0.535799406
0.5,0.532982141
0.5,0.533080883
0.5,0.52934431
0.5,0.531415166
0.5,0.527536597
0.5,0.515524078
0.5,0.522996854
0.5,0.526017481
0.5,0.535503288
0.5,0.513497407
0.5,0.528687443
0.5,0.530196353
0.5,0.535627741
0.5,0.531371398
0.5,0.536980125
0.5,0.536397954
0.5,0.52351082
0.5,0.527999005
0.5,0.539687164
0.5,0.517893803
0.5,0.526365558
0.5,0.529520019
0.5,0.526872274
0.5,0.532861963
0.5,0.534197418
0.5,0.523282577
0.5,0.524960164
0.5,0.53937493
0.55,0.511267393
0.55,0.521938912
0.55,0.51061526
0.55,0.516406988
0.55,0.51541438
0.55,0.513902703
0.55,0.513335907
0.55,0.515766211
0.55,0.509182077
0.55,0.524030553
0.55,0.511422705
0.55,0.505634832
0.55,0.510149525
0.55,0.510283188
0.55,0.51584562
0.55,0.509416345
0.55,0.505979685
0.55,0.509849786
0.55,0.52356759
0.55,0.519859318
0.55,0.517222628
0.55,0.505000656
0.55,0.519024277
0.55,0.506310662
0.55,0.515130429
0.55,0.511328677
0.55,0.498700733
0.55,0.513916459
0.55,0.521927258
0.55,0.515355757
0.55,0.517748518
0.55,0.519672945
0.55,0.512988638
0.55,0.523620308
0.55,0.513590086
0.55,0.509200427
0.55,0.52081427
0.55,0.512961061
0.55,0.512956198
0.55,0.508371665
0.55,0.518288724
0.55,0.511193871
0.55,0.515605275
0.55,0.514861458
0.55,0.51256624
0.55,0.520655238
0.55,0.515856781
0.65,0.632284675
0.65,0.620409477
0.65,0.628256214
0.65,0.642813029
0.65,0.620112486
0.65,0.636849945
0.65,0.613977479
0.65,0.626031961
0.65,0.632536443
0.65,0.621366693
0.65,0.625808003
0.65,0.654626792
0.65,0.640198087
0.65,0.638814816
0.65,0.65487549
0.65,0.650273312
0.65,0.641410906
0.65,0.632621225
0.65,0.624214371
0.65,0.631756676
0.65,0.620033067
0.65,0.64214362
0.65,0.626405122
0.65,0.620345256
0.65,0.626314502
0.65,0.637361828
0.65,0.648922639
0.65,0.617722465
0.65,0.629769065
0.65,0.645490136
0.65,0.612241802
0.65,0.635652046
0.65,0.641954948
0.65,0.627303002
0.65,0.629453608
0.65,0.629686504
0.65,0.618651597
0.65,0.619308321
0.65,0.638353561
0.65,0.620354634
0.65,0.623398298
0.65,0.633903007
0.65,0.625460241
0.65,0.627666944
0.65,0.638173157
0.65,0.635940377
0.65,0.624897066
0.75,0.601260697
0.75,0.602661031
0.8,0.861332112
0.8,0.85774281
0.8,0.862979698
0.8,0.857242815
0.8,0.862847987
0.8,0.854675285
0.8,0.859369481
0.8,0.857629557
0.8,0.86170182
0.8,0.849962151
0.8,0.860476151
0.8,0.856790286
0.8,0.860813498
0.8,0.84717689
0.8,0.849790821
0.8,0.867878691
0.8,0.85911431
0.8,0.85348361
0.8,0.855947911
0.8,0.84846055
0.8,0.861167141
0.8,0.852994553
0.8,0.859781723
0.8,0.853919258
0.8,0.859940689
0.8,0.85149051
0.8,0.852686982
0.8,0.85813038
0.8,0.868070374
0.8,0.859963356
0.8,0.847560801
0.8,0.862877795
0.8,0.849463951
0.8,0.849940007
0.8,0.865881179
0.8,0.884062969
0.8,0.861919142
0.8,0.851957089
0.8,0.86082709
0.8,0.859368904
0.8,0.855535198
0.8,0.883604102
0.8,0.850666142
0.8,0.855167425
0.8,0.855400914
0.8,0.856241475
0.8,0.854837988
0.85,0.868489402
0.85,0.865748932
0.85,0.869514016
0.85,0.869268063
0.85,0.860148946
0.85,0.861581049
0.85,0.869072001
0.85,0.86480819
0.85,0.863879091
0.85,0.86283945
0.85,0.867126774
0.85,0.859851751
0.85,0.865077258
0.85,0.861110748
0.85,0.864951941
0.85,0.865337844
0.85,0.861598102
0.85,0.870166259
0.85,0.869654679
0.85,0.869408608
0.85,0.861675708
0.85,0.863742399
0.85,0.867451739
0.85,0.864212991
0.85,0.865043905
0.85,0.87022466
0.85,0.858735287
0.85,0.866967306
0.85,0.863834165
0.85,0.862552404
0.85,0.862901973
0.85,0.860469397
0.85,0.860954184
0.85,0.866135362
0.85,0.863334408
0.85,0.869177211
0.85,0.869707284
0.85,0.865499898
0.85,0.868996162
0.85,0.865012356
0.85,0.857082422
0.85,0.864931433
0.85,0.863775573
0.85,0.863633436
0.85,0.866926421
0.85,0.866210707
0.85,0.855966759
0.85,0.863168088
0.85,0.869556438
0.85,0.869275668
0.9,0.909772173
0.9,0.920114915
0.9,0.910195018
0.9,0.916346397
0.9,0.912679655
0.9,0.919553421
0.9,0.907291574
0.9,0.926697514
0.9,0.914458028
0.9,0.908226932
0.9,0.903359894
0.9,0.910524053
0.9,0.915645808
0.9,0.916981132
0.9,0.900376749
0.9,0.912910826
0.9,0.903924378
0.9,0.911227011
0.9,0.906813682
0.9,0.904933265
0.9,0.901718458
0.9,0.907585477
0.9,0.914319096
0.9,0.926322177
0.9,0.913819409
0.9,0.909290199
0.9,0.906276216
